t,1M,6M,1.0Y,1.5Y,2.0Y,2.5Y,3.0Y,3.5Y,4.0Y,4.5Y,5.0Y,5.5Y,6.0Y,6.5Y,7.0Y,7.5Y,8.0Y,8.5Y,9.0Y,9.5Y,10.0Y,10.5Y,11.0Y,11.5Y,12.0Y,12.5Y,13.0Y,13.5Y,14.0Y,14.5Y,15.0Y,15.5Y,16.0Y,16.5Y,17.0Y,17.5Y,18.0Y,18.5Y,19.0Y,19.5Y,20.0Y,20.5Y,21.0Y,21.5Y,22.0Y,22.5Y,23.0Y,23.5Y,24.0Y,24.5Y,25.0Y
11,0.0582368127,0.0646330791,0.0670263444,0.066168879,0.0645605606,0.0627864325,0.0610537187,0.0594506644,0.0579861151,0.0566262203,0.0553244863,0.0540342755,0.0527203405,0.0513614545,0.0499511467,0.0484946551,0.0470079028,0.0455120868,0.0440305099,0.0425839046,0.0411903551,0.0398658923,0.0386223879,0.0374712558,0.036423975,0.0354927627,0.0346888982,0.0340197349,0.0334914008,0.0331037655,0.0328500637,0.0327234219,0.0327168443,0.0328203586,0.0330183406,0.0332947258,0.0336349336,0.0340295695,0.0344703714,0.0349490253,0.0354572166,0.0359866292,0.0365289484,0.0370759561,0.0376215673,0.038163524,0.0386998702,0.039228639,0.0397478687,0.0402556044,0.0407499874
12,0.0587951664,0.0651292651,0.0674484621,0.066530861,0.0648757028,0.063058959,0.0612859075,0.0596440308,0.0581417144,0.0567449116,0.0554071019,0.0540817157,0.0527336299,0.0513417556,0.0498997504,0.0484129647,0.046897409,0.0453743335,0.0438670633,0.0423963346,0.0409802373,0.0396348024,0.0383719081,0.0372029916,0.0361395602,0.0351938553,0.0343771619,0.033696838,0.0331590072,0.0327635127,0.0325035873,0.0323723812,0.0323629108,0.0324651939,0.0326636064,0.0329421117,0.0332861791,0.0336864628,0.034134728,0.0346226836,0.0351420377,0.0356844968,0.0362417691,0.036805668,0.0373701547,0.0379330104,0.0384923032,0.0390460895,0.0395924317,0.0401293999,0.0406552215
13,0.0581286805,0.0644440277,0.0667310245,0.0657936662,0.0641304327,0.0623082324,0.0605304441,0.0588838075,0.0573762638,0.0559735867,0.0546292432,0.0532967467,0.0519411125,0.0505414034,0.0490914194,0.0475966374,0.0460731686,0.0445423304,0.0430274838,0.0415493826,0.0401261365,0.0387737906,0.0375042436,0.03632897,0.0352595193,0.0343081711,0.0334862301,0.032801073,0.0322588321,0.0318593388,0.0315958381,0.0314615179,0.0314494206,0.0315495681,0.0317463503,0.0320237727,0.0323673689,0.0327678553,0.0332170386,0.0337066642,0.0342284771,0.0347742203,0.0353356391,0.0359045922,0.0364751012,0.037045,0.0376123952,0.0381753803,0.0387320557,0.0392805307,0.0398191242
14,0.0584211438,0.0646391653,0.0668266054,0.0658129166,0.0640951936,0.062230792,0.0604207392,0.0587505529,0.0572272472,0.0558159321,0.0544695785,0.0531412978,0.0517957591,0.0504116915,0.0489825522,0.047513459,0.0460201389,0.0445234904,0.0430464254,0.0416092299,0.0402295483,0.0389229543,0.0377008822,0.0365743588,0.0355544904,0.0346531096,0.0338810556,0.0332452381,0.0327513136,0.0323986158,0.032179917,0.0320879579,0.0321153215,0.0322515484,0.0324805575,0.0327859116,0.0331527231,0.0335712857,0.034032962,0.0345290489,0.0350508428,0.0355896384,0.0361367324,0.0366835442,0.0372236703,0.0377545125,0.0382737298,0.0387789682,0.0392678808,0.0397381312,0.0401876391
15,0.0578093869,0.0640678656,0.0662801016,0.0653015211,0.0636282085,0.0618084765,0.0600415475,0.0584122363,0.0569271458,0.0555512378,0.0542375015,0.0529391605,0.0516210514,0.0502620834,0.0488558843,0.0474077265,0.0459334653,0.0444540944,0.0429925898,0.0415692831,0.0402018669,0.0389059573,0.0376930376,0.0365742006,0.0355606233,0.0346642045,0.0338958311,0.03326246,0.0327697847,0.0324171554,0.0321973851,0.0321032807,0.0321274797,0.0322595547,0.0324834674,0.0327828515,0.0331429123,0.0335540337,0.0340076479,0.0344951168,0.0350078021,0.0355370633,0.0360742627,0.0366108934,0.0371406407,0.0376609875,0.0381696595,0.038664368,0.0391428326,0.0396027849,0.040042304
16,0.0582490143,0.0645303238,0.066749213,0.0657872013,0.0641392852,0.0623447926,0.0606012355,0.0589927929,0.0575257197,0.0561648927,0.0548633818,0.0535745849,0.0522635677,0.0509094808,0.0495061839,0.048059165,0.0465844694,0.0451032467,0.043638598,0.0422109622,0.0408381413,0.0395358553,0.0383156979,0.0371888893,0.0361667384,0.0352612717,0.0344834854,0.0338404444,0.0333379408,0.0329754023,0.0327457445,0.0326419021,0.0326566279,0.0327795881,0.0329948486,0.0332861757,0.0336389288,0.0340436435,0.0344918829,0.0349751354,0.0354848889,0.0360126294,0.0365498459,0.0370881671,0.0376214284,0.0381472551,0.0386635005,0.0391680031,0.0396586102,0.040133183,0.0405900201
17,0.0579432395,0.0642306818,0.0664411311,0.0654822022,0.0638476059,0.0620676244,0.0603380344,0.0587423259,0.0572863501,0.0559348418,0.0546408947,0.0533580231,0.0520514636,0.0507005502,0.0492993161,0.0478534062,0.0463789974,0.0448973367,0.0434315918,0.0420022505,0.0406271659,0.0393221033,0.0380987091,0.0369682725,0.0359421761,0.0350325155,0.0342503378,0.0336027578,0.0330956076,0.0327283343,0.0324938979,0.0323853025,0.0323953579,0.0325137657,0.0327246378,0.0330118148,0.0333607519,0.0337620786,0.03420743,0.0346883626,0.0351964326,0.035723194,0.0362602043,0.0367991696,0.0373340169,0.0378624558,0.0383824087,0.0388917831,0.0393884955,0.0398704791,0.0403361822
18,0.0590605036,0.0653415757,0.0675306658,0.0665615836,0.0649266622,0.0631471837,0.0614172697,0.0598197737,0.0583601928,0.0570031687,0.0557018668,0.054409966,0.0530929213,0.0517302972,0.0503163475,0.0488569213,0.0473683738,0.0458720964,0.0443913708,0.0429467805,0.041556277,0.0402357184,0.0389968507,0.0378510798,0.0368099089,0.0358855502,0.0350891486,0.034427916,0.0339077718,0.0335282295,0.0332823411,0.0331632275,0.0331638024,0.0332738499,0.0334775754,0.0337589413,0.0341035463,0.0345021601,0.0349465373,0.03542835,0.0359392695,0.0364709653,0.0370151108,0.0375635364,0.0381103083,0.0386532674,0.0391904526,0.0397198872,0.0402396045,0.0407476572,0.0412426845
19,0.0591317927,0.0653933377,0.0675506964,0.0665637975,0.0649233272,0.0631414366,0.0614104957,0.0598125971,0.0583527558,0.0569953929,0.0556936167,0.0544011412,0.0530835108,0.0517203905,0.0503061249,0.0488466375,0.0473583321,0.0458626142,0.0443827496,0.0429392878,0.0415501491,0.0402311546,0.0389940202,0.0378501388,0.0368110048,0.035888817,0.0350946883,0.034435798,0.0339180229,0.0335408133,0.0332971837,0.033180242,0.033182876,0.0332948226,0.0335002512,0.0337831164,0.0341290305,0.034528774,0.0349740913,0.0354566398,0.0359680768,0.0365000572,0.0370442405,0.0375924522,0.0381387678,0.0386810298,0.0392172635,0.0397454787,0.0402636958,0.0407699571,0.04126295
20,0.0588621977,0.0651632739,0.067341836,0.0663842154,0.0647795526,0.0630311086,0.0613297763,0.0597571339,0.0583179576,0.0569766907,0.055686627,0.0544017576,0.0530879575,0.0517252338,0.0503082632,0.0488432844,0.0473469909,0.0458410436,0.0443489333,0.0428914169,0.0414866248,0.0401505822,0.0388952166,0.0377321491,0.0366731066,0.0357305156,0.0349156986,0.0342360433,0.0336976253,0.0333000727,0.0330366041,0.0329005559,0.0328850312,0.0329799608,0.0331697196,0.033438496,0.0337721573,0.0341617359,0.0345992071,0.0350764551,0.0355853644,0.0361178166,0.0366656988,0.0372210729,0.0377782651,0.0383353604,0.0388906122,0.0394422579,0.0399885461,0.0405277508,0.0410588493
21,0.0585804031,0.0648088431,0.066907382,0.0658884077,0.0642389621,0.0624530039,0.0607195694,0.0591193146,0.0576563665,0.0562947797,0.0549876216,0.0536887484,0.0523639534,0.050993173,0.049571003,0.0481035851,0.0466074889,0.0451042184,0.0436170761,0.0421666138,0.0407707591,0.0394453288,0.0382020494,0.0370523577,0.0360078003,0.0350806188,0.0342819324,0.0336189245,0.0330974566,0.0327169223,0.0324703317,0.0323508368,0.0323513434,0.0324615638,0.0326656653,0.0329476581,0.0332932515,0.0336933174,0.0341396491,0.0346239451,0.035137904,0.0356732218,0.0362216005,0.0367749256,0.0373273616,0.0378768232,0.0384213792,0.0389590818,0.0394879953,0.0400062128,0.0405125678
22,0.0584467192,0.0646848275,0.0667772886,0.0657628942,0.064126774,0.0623539118,0.0606318472,0.0590406448,0.0575841116,0.0562262412,0.0549202026,0.0536200437,0.0522918032,0.0509156731,0.0494864951,0.0480106397,0.0465048794,0.044990887,0.0434921035,0.0420292017,0.040620233,0.0392811326,0.0380237523,0.0368596711,0.0358005822,0.0348588683,0.0340457719,0.0333685987,0.0328333223,0.0324394284,0.0321800452,0.0320484672,0.0320377291,0.0321376507,0.0323325191,0.0326064925,0.0329454492,0.0333404266,0.0337833626,0.0342660963,0.0347804673,0.0353183124,0.0358714747,0.0364319903,0.0369941882,0.0375561396,0.0381160548,0.0386721275,0.0392225643,0.0397656039,0.040300278
23,0.0590536431,0.0652248212,0.0672389012,0.0661610294,0.064474179,0.0626542563,0.0608872334,0.0592524844,0.0577533939,0.0563537925,0.0550068472,0.0536666946,0.0522995145,0.0508856509,0.0494200868,0.0479093173,0.0463702137,0.044824513,0.0432956905,0.041804436,0.0403688206,0.0390047935,0.037724228,0.0365387415,0.0354600692,0.0345006314,0.0336716892,0.0329805666,0.0324332452,0.0320291987,0.0317615696,0.0316236904,0.0316086209,0.0317061843,0.0319006835,0.0321763207,0.0325190391,0.0329199377,0.0333709946,0.0338640857,0.0343910871,0.0349438723,0.0355143218,0.0360945182,0.036678851,0.0372654435,0.0378525434,0.0384383819,0.0390212036,0.0395992893,0.0401717503
24,0.0595246723,0.0656748213,0.0676543709,0.066554897,0.0648571131,0.0630278884,0.0612516983,0.0596072691,0.0580976028,0.0566864062,0.0553268835,0.0539732984,0.0525920096,0.0511635509,0.0496830844,0.0481572677,0.046603108,0.0450424444,0.0434988242,0.0419929917,0.0405430755,0.0391650767,0.0378709281,0.0366723233,0.0355810775,0.0346096858,0.0337694663,0.0330677987,0.0325107103,0.0320977008,0.0318219646,0.0316769109,0.0316556614,0.0317480809,0.0319385259,0.0322112808,0.0325523916,0.0329530564,0.0334053314,0.0339011668,0.0344325135,0.0349913192,0.0355695398,0.0361593422,0.036755214,0.0373553687,0.0379581292,0.0385618018,0.039164707,0.0397652056,0.0403625153
25,0.0595600883,0.0656776058,0.0676131352,0.0664846318,0.0647703143,0.0629279228,0.0611403752,0.0594856593,0.057966302,0.0565457937,0.0551772817,0.0538150627,0.0524255804,0.0509894635,0.0495019584,0.0479697902,0.0464100076,0.0448444567,0.0432966616,0.0417873268,0.0403345438,0.0389542709,0.0376584057,0.0364586235,0.0353667248,0.0343951851,0.0335552843,0.0328543634,0.0322984008,0.0318868271,0.0316127948,0.0314696944,0.0314506155,0.0315453694,0.0317382718,0.0320135948,0.0323573927,0.032760868,0.0332160603,0.0337148994,0.0342493161,0.0348112381,0.0353926018,0.0359855638,0.0365846157,0.0371879658,0.0377939177,0.0384007584,0.0390067897,0.0396103575,0.0402106815
26,0.0601577616,0.0661429542,0.0679468167,0.0667132247,0.0649172671,0.0630070647,0.0611635166,0.0594633824,0.057908222,0.0564608165,0.0550737636,0.053700899,0.0523082576,0.0508760687,0.0493991689,0.0478838567,0.0463467273,0.0448091396,0.0432941005,0.04182178,0.0404097385,0.0390733973,0.0378241248,0.0366730839,0.0356315662,0.0347115332,0.0339237326,0.0332749725,0.0327706876,0.0324097459,0.0321847637,0.0320886188,0.0321138742,0.0322497938,0.0324801582,0.0327887334,0.0331610878,0.033587934,0.0340608007,0.0345711033,0.0351102582,0.035669679,0.0362407884,0.0368152387,0.0373870311,0.0379538748,0.0385135599,0.0390638594,0.0396025626,0.0401275066,0.040637419
27,0.0602504817,0.0662218104,0.0679984092,0.066750642,0.0649509092,0.0630382994,0.061192309,0.0594890561,0.0579297181,0.0564769514,0.0550833873,0.0537029842,0.0523019506,0.0508606994,0.0493742398,0.0478490258,0.0463017821,0.0447539624,0.0432286387,0.0417460296,0.0403237465,0.0389772565,0.0377179817,0.0365571551,0.0355061421,0.0345769729,0.0337804452,0.0331234168,0.0326113618,0.0322431675,0.0320114971,0.0319092986,0.0319291907,0.0320604723,0.0322869721,0.0325925325,0.0329628188,0.0333886364,0.0338615854,0.0343731494,0.0349148132,0.0354780587,0.0360543778,0.0366355011,0.0372155222,0.0377922336,0.0383634942,0.0389271463,0.0394810487,0.0400231127,0.0405522052
28,0.0603245776,0.0663244705,0.0681123056,0.0668851252,0.0651126484,0.0632250842,0.0614007074,0.0597151468,0.058169347,0.0567259891,0.0553378871,0.0539592702,0.0525566687,0.0511108268,0.0496170742,0.048082168,0.0465231097,0.0449615959,0.0434209111,0.0419214701,0.0404810833,0.0391154116,0.0378360784,0.0366545348,0.035582368,0.0346318243,0.0338138996,0.0331356489,0.0326027333,0.0322142077,0.0319629299,0.031842066,0.031844438,0.0319595278,0.03217136,0.0324640017,0.0328233629,0.0332404892,0.0337072002,0.0342151954,0.034756176,0.0353218398,0.0359038958,0.0364943009,0.0370873887,0.0376811832,0.0382737596,0.0388631772,0.0394475126,0.040024899,0.040594482
29,0.0602525637,0.0662219549,0.0679721267,0.0667263968,0.0649512005,0.0630674123,0.0612516572,0.0595786172,0.0580485453,0.0566236878,0.0552565809,0.053901264,0.0525241286,0.0511057887,0.0496414331,0.048137661,0.0466112891,0.0450837952,0.0435782153,0.042114699,0.0407107946,0.0393818954,0.0381393651,0.036994412,0.0359583836,0.0350432812,0.0342598375,0.0336148437,0.0331136864,0.0327551269,0.0325317568,0.0324364989,0.0324619174,0.032597216,0.0328261541,0.0331325623,0.0335021343,0.0339256948,0.0343948215,0.0349009686,0.0354355922,0.0359901453,0.0365560926,0.0371251563,0.037691449,0.0382527643,0.0388069331,0.0393517703,0.0398851088,0.0404048432,0.0409099152
30,0.0598076909,0.0658185401,0.0675929106,0.066380852,0.0646458157,0.0627997891,0.0610182222,0.0593752953,0.0578710126,0.0564676286,0.0551178439,0.0537759499,0.0524086404,0.0509968407,0.0495360397,0.0480331195,0.0465051533,0.0449738409,0.0434624106,0.041991188,0.0405779007,0.0392381153,0.0379833774,0.0368250934,0.0357748126,0.0348447323,0.0340457629,0.0333848732,0.0328676161,0.0324929008,0.0322534939,0.0321425161,0.0321527152,0.0322734573,0.0324886781,0.0327824134,0.0331405816,0.0335542277,0.0340151284,0.0345149338,0.0350452964,0.0355978652,0.036164302,0.0367365354,0.0373088984,0.0378793953,0.0384460537,0.0390068853,0.0395599207,0.040103257,0.0406361014
31,0.0596289507,0.0656207855,0.067365415,0.0661394208,0.0644028723,0.0625586203,0.0607807165,0.0591425862,0.0576437306,0.056246157,0.0549024748,0.0535669713,0.0522063863,0.0508016994,0.0493484431,0.0478535255,0.0463340191,0.044811589,0.043309399,0.041847694,0.0404441239,0.0391141723,0.0378693099,0.0367208847,0.0356803909,0.0347599652,0.0339704392,0.0333187021,0.0328102167,0.0324437833,0.0322120869,0.0321081898,0.0321247659,0.0322510879,0.0324710108,0.0327685191,0.0331294993,0.0335449599,0.03400662,0.0345060688,0.0350348985,0.0355846974,0.0361470679,0.0367138885,0.0372794555,0.0378417276,0.0383986721,0.0389482409,0.0394884058,0.0400172097,0.0405338513
32,0.0602718734,0.0662187012,0.0679091602,0.0666463546,0.0648867919,0.0630241555,0.0612310933,0.0595802409,0.0580705599,0.0566637734,0.0553123623,0.0539705716,0.0526051485,0.0511970891,0.0497419301,0.0482465672,0.0467280336,0.0452079207,0.0437092891,0.0422522643,0.0408543801,0.0395309986,0.0382934769,0.0371530665,0.0361211679,0.0352098184,0.0344297321,0.0337876803,0.033288997,0.0329323347,0.032710259,0.0326157349,0.0326413242,0.0327761669,0.0330039995,0.0333087167,0.0336761347,0.0340971867,0.0345634956,0.0350665513,0.0355978469,0.0361488718,0.0367111301,0.0372764121,0.0378389387,0.0383965845,0.0389472177,0.0394886921,0.0400188819,0.0405357378,0.0410384183
33,0.0595936929,0.0655686234,0.0672747577,0.0660418033,0.0643226229,0.0625018002,0.0607506712,0.059141144,0.0576717013,0.0563038427,0.05498998,0.0536843753,0.0523538428,0.0509794529,0.0495568059,0.0480928436,0.0466046183,0.0451137062,0.0436431234,0.0422129349,0.0408406171,0.0395414692,0.0383267939,0.0372078048,0.0361958676,0.0353029789,0.0345397941,0.0339130252,0.033427936,0.0330830904,0.0328709933,0.0327845714,0.0328163327,0.0329553437,0.0331852812,0.0334900089,0.0338553318,0.0342721665,0.0347320982,0.0352265764,0.0357470539,0.0362849799,0.0368318194,0.0373793328,0.0379217249,0.0384568445,0.03898252,0.0394965653,0.0399968161,0.0404811899,0.0409488721
34,0.0600372192,0.065969552,0.0676208746,0.0663476465,0.0645990573,0.0627507136,0.0609727864,0.059336573,0.0578401927,0.0564450365,0.0551035617,0.0537701617,0.0524118309,0.051009828,0.0495599301,0.0480692381,0.0465549369,0.0450387008,0.0435436145,0.042089796,0.0406947778,0.0393739096,0.0381385534,0.0369999984,0.0359696889,0.0350596942,0.0342807244,0.0336395456,0.0331414649,0.0327850711,0.0325629218,0.0324680191,0.0324929307,0.0326267628,0.0328532462,0.0331563274,0.0335219135,0.0339410179,0.0344053017,0.0349062873,0.0354355009,0.0359844646,0.0365447179,0.0371081051,0.0376689284,0.038225124,0.0387745937,0.0393152254,0.0398449297,0.0403617045,0.0408648858
35,0.0610368214,0.0668712761,0.0684185315,0.0670615967,0.0652456101,0.063336975,0.0615044942,0.0598186212,0.0582768776,0.0568403113,0.0554611897,0.0540938016,0.0527050858,0.0512762529,0.0498030204,0.0482924121,0.0467615086,0.0452318461,0.0437263414,0.042264929,0.0408649613,0.0395416025,0.0383060374,0.0371693947,0.0361429611,0.0352386423,0.0344669667,0.0338345182,0.0333464108,0.0330010218,0.0327907257,0.0327083637,0.0327463267,0.0328935244,0.0331335055,0.0334500632,0.0338289705,0.0342611013,0.0347379561,0.0352508941,0.0357912783,0.0363504679,0.0369198405,0.037491088,0.0380583736,0.0386194849,0.0391721608,0.0397141269,0.0402431322,0.0407570192,0.0412550256
36,0.0611923035,0.0670470232,0.0685968806,0.0672518809,0.0654534076,0.0635591093,0.061736892,0.0600568065,0.0585162167,0.0570762671,0.0556894744,0.0543104614,0.0529065494,0.0514593393,0.0499649266,0.0484306961,0.0468740621,0.0453168603,0.0437822776,0.0422905032,0.0408591473,0.0395036266,0.0382353871,0.0370658351,0.0360065378,0.0350696753,0.0342660321,0.0336024483,0.0330842826,0.0327101388,0.032472647,0.0323649251,0.0323796255,0.0325058993,0.0327275514,0.0330286601,0.0333953023,0.0338186506,0.0342904826,0.0348024324,0.0353461382,0.0359132342,0.0364953741,0.0370845358,0.0376751817,0.0382653885,0.0388531703,0.0394365284,0.0400134886,0.0405821764,0.0411421786
37,0.0621207698,0.0678403525,0.0692526548,0.0677941562,0.0659017667,0.0639238144,0.0620267647,0.0602796918,0.0586792268,0.0571860359,0.0557523086,0.0543324254,0.0528935137,0.0514169872,0.049898743,0.0483459494,0.0467757774,0.0452097847,0.0436708516,0.0421788446,0.040751055,0.0394025752,0.0381445354,0.0369880426,0.0359443677,0.0350253879,0.0342415672,0.0335994246,0.0331039863,0.0327535064,0.032540293,0.0324571646,0.0324964574,0.0326469872,0.0328922384,0.0332159974,0.0336040685,0.0340473455,0.0345373066,0.0350652835,0.0356226127,0.0362006264,0.0367906777,0.0373844537,0.0379761388,0.0385635221,0.0391443156,0.0397162197,0.0402769599,0.0408243678,0.0413577733
38,0.062532866,0.0681333731,0.0694273822,0.0678776383,0.0659162354,0.0638819927,0.0619397678,0.0601574605,0.0585307708,0.0570196874,0.0555758734,0.054153267,0.0527186014,0.0512529028,0.0497516691,0.0482216515,0.0466795768,0.0451465247,0.0436448675,0.0421939489,0.0408105408,0.0395092106,0.0383005726,0.0371952342,0.0362039691,0.0353381516,0.0346077243,0.0340186846,0.033575526,0.0332759519,0.0331117487,0.0330752345,0.0331582292,0.0333490128,0.0336305486,0.033986131,0.0344010913,0.0348658439,0.035371367,0.0359084896,0.0364680459,0.0370408659,0.0376178014,0.0381900482,0.0387513127,0.0392988955,0.0398300063,0.0403418437,0.0408316328,0.0412967111,0.041735973
39,0.061173461,0.0669098638,0.0683151948,0.0668794175,0.0650306423,0.0630991675,0.0612492506,0.0595485944,0.057992945,0.0565425895,0.0551496409,0.0537685702,0.0523666914,0.0509256183,0.0494414238,0.0479214173,0.0463828558,0.0448473152,0.0433376348,0.0418736104,0.040472469,0.0391492282,0.037914961,0.0367807503,0.0357578475,0.0348580985,0.0340918995,0.033465701,0.0329844385,0.0326462396,0.0324433441,0.0323685445,0.0324141192,0.0325687869,0.0328159651,0.0331394314,0.0335250184,0.0339636365,0.0344467382,0.0349656248,0.0355116031,0.0360759754,0.0366500675,0.0372255588,0.0377966522,0.0383611348,0.0389166887,0.0394609858,0.0399917254,0.040506726,0.0410054702
40,0.0604591786,0.0662061745,0.0676110655,0.0661905793,0.0643681656,0.0624650791,0.0606444744,0.0589733246,0.0574468874,0.0560252149,0.0546603344,0.0533067151,0.0519317159,0.0505170023,0.049058687,0.0475641008,0.0460504953,0.0445394066,0.0430536051,0.0416128026,0.0402341459,0.0389325666,0.037719061,0.0366046516,0.035600532,0.0347184838,0.0339688206,0.0333579106,0.0328905952,0.0325648907,0.0323729544,0.0323075178,0.0323607815,0.0325213675,0.0327726119,0.0330982396,0.0334840493,0.0339209108,0.0344002157,0.0349132016,0.0354511119,0.0360051859,0.0365666874,0.0371272437,0.0376810186,0.0382257497,0.0387590558,0.0392785462,0.0397818587,0.0402667576,0.0407327382
41,0.0604215995,0.0661039458,0.0674375598,0.0659658474,0.064107344,0.0621741634,0.060328279,0.0586358247,0.057091461,0.0556548948,0.0542779574,0.052915005,0.0515333305,0.0501145396,0.0486546729,0.0471609714,0.0456505697,0.044144852,0.0426664086,0.0412347557,0.0398668482,0.0385774207,0.0373772813,0.0362772809,0.0352884436,0.034422375,0.0336891953,0.0330950784,0.0326446603,0.0323357343,0.0321602644,0.0321108094,0.0321793807,0.0323543922,0.032618987,0.0329567264,0.0333532636,0.0337993167,0.0342861044,0.0348046892,0.0353461402,0.0359015217,0.0364619242,0.0370188119,0.0375661977,0.0381016586,0.0386226383,0.0391265722,0.0396109252,0.0400732962,0.0405130927
42,0.0606306055,0.066256367,0.0675248844,0.0660063439,0.0641143195,0.0621518943,0.0602799886,0.0585639949,0.0569980731,0.0555416821,0.0541465533,0.0527670256,0.0513704212,0.0499383812,0.0484669694,0.046963432,0.0454448812,0.0439326447,0.0424492274,0.0410140452,0.0396439564,0.0383535937,0.0371536724,0.0360549669,0.0350684272,0.0342055782,0.0334764412,0.0328870915,0.0324420544,0.0321389959,0.0319697818,0.0319268935,0.0320022484,0.0321841472,0.0324556356,0.0328002067,0.0332034634,0.0336560672,0.034149159,0.0346737216,0.0352207445,0.0357812128,0.0363461388,0.0369069185,0.0374575098,0.0379954236,0.0385180238,0.0390226672,0.0395067412,0.0399677748,0.0404051976
43,0.0609343614,0.0665305839,0.0677588555,0.0662162355,0.064311274,0.0623381178,0.0604567466,0.0587318926,0.0571572969,0.0556922506,0.0542884657,0.0529003434,0.051495315,0.0500551361,0.0485759726,0.0470651551,0.0455398525,0.0440214151,0.0425323413,0.0410920261,0.0397173102,0.0384228039,0.0372192088,0.0361173024,0.0351280397,0.034262944,0.0335320173,0.0329413149,0.0324953312,0.0321916836,0.0320222195,0.0319794221,0.0320551939,0.0322378016,0.0325102733,0.0328561128,0.0332609523,0.0337154758,0.0342108256,0.034737984,0.0352879403,0.0358516794,0.0364202149,0.036984954,0.0375398786,0.0380825129,0.0386102204,0.0391203582,0.0396103155,0.0400776311,0.0405218408
44,0.061559457,0.0670267364,0.0681247122,0.0664769953,0.0644866246,0.0624384825,0.0604912958,0.0587087943,0.0570839569,0.0555755643,0.054134965,0.0527162787,0.0512867007,0.0498277568,0.0483353701,0.0468166107,0.0452883593,0.0437716436,0.0422886108,0.0408582901,0.0394971603,0.0382194641,0.0370355453,0.0359558394,0.0349909619,0.0341520897,0.0334488605,0.0328869653,0.0324705223,0.0321967561,0.0320571507,0.0320438468,0.0321483869,0.0323586592,0.0326573293,0.0330275676,0.0334546909,0.0339290606,0.0344414758,0.0349825735,0.0355429982,0.0361133898,0.0366844186,0.0372471585,0.0377952704,0.0383259472,0.038836207,0.0393230629,0.0397835611,0.0402149057,0.040616392
45,0.0620343173,0.067416907,0.0684235592,0.0667046423,0.0646577647,0.062558784,0.0605654297,0.0587406533,0.0570768966,0.0555326541,0.0540591344,0.0526103984,0.051153629,0.0496703442,0.0481564473,0.04661897,0.0450747275,0.0435446474,0.0420507479,0.0406119155,0.0392444891,0.0379625669,0.0367763575,0.0356961774,0.0347325251,0.0338964536,0.033197459,0.0326410904,0.0322313126,0.03196518,0.0318340363,0.0318299021,0.0319441825,0.0321646099,0.0324737103,0.0328545435,0.0332923335,0.0337773418,0.0343002469,0.034851563,0.0354218126,0.0360015133,0.0365812147,0.03715188,0.0377070723,0.0382438754,0.0387591847,0.039249892,0.039712923,0.0401453705,0.0405465399
46,0.0613553031,0.0667037602,0.0676706844,0.0659330655,0.0638827989,0.0617865939,0.0598010744,0.0579882751,0.0563399618,0.054814203,0.0533619279,0.0519369984,0.0505064441,0.0490516345,0.0475683121,0.0460633294,0.0445532948,0.0430588946,0.0416018775,0.0402008457,0.0388718582,0.0376287275,0.0364813861,0.0354398912,0.0345144829,0.0337159498,0.0330535055,0.0325324164,0.0321563526,0.0319220578,0.0318205946,0.0318437229,0.0319825694,0.0322245699,0.03255197,0.0329475783,0.0333963852,0.0338884116,0.0344140743,0.034963624,0.0355273202,0.0360954175,0.036658204,0.0372063917,0.0377333046,0.0382357768,0.0387104402,0.0391539242,0.0395628935,0.0399341893,0.0402669921
47,0.0616303815,0.066884636,0.0677545144,0.065943583,0.0638378374,0.0616948124,0.059670015,0.0578245197,0.0561493737,0.0546021771,0.0531335357,0.0516970684,0.0502596072,0.0488023287,0.0473207698,0.0458215593,0.0443210537,0.0428396536,0.0413987933,0.0400167464,0.038709247,0.0374897778,0.0363679509,0.0353535191,0.0344564203,0.0336871339,0.0330545461,0.0325635962,0.0322176152,0.0320129914,0.0319404621,0.0319914818,0.0321568544,0.0324236743,0.0327738626,0.0331899324,0.033656596,0.0341635889,0.0347010216,0.035258837,0.035826987,0.0363954186,0.036954114,0.0374934895,0.0380065857,0.0384899422,0.0389398829,0.0393527302,0.0397248436,0.0400527682,0.0403355453
48,0.0619966233,0.0672565778,0.06811918,0.0663149566,0.0642242575,0.062095858,0.0600845759,0.0582509237,0.0565856273,0.055046216,0.0535833688,0.0521508583,0.0507157144,0.049259317,0.047777393,0.0462767429,0.0447738673,0.0432892766,0.041844486,0.0404578367,0.0391451337,0.0379199255,0.0367918999,0.0357709013,0.0348669612,0.0340906451,0.0334509081,0.032952758,0.0325995824,0.03238781,0.0323082491,0.0323524446,0.032511273,0.0327718834,0.0331162683,0.0335270414,0.0339890326,0.0344920878,0.0350264072,0.0355820214,0.0361489706,0.0367172903,0.0372770524,0.0378187735,0.0383356066,0.0388241926,0.0392809431,0.0397022697,0.040084622,0.0404246461,0.040721667
