t,1M,6M,1.0Y,1.5Y,2.0Y,2.5Y,3.0Y,3.5Y,4.0Y,4.5Y,5.0Y,5.5Y,6.0Y,6.5Y,7.0Y,7.5Y,8.0Y,8.5Y,9.0Y,9.5Y,10.0Y,10.5Y,11.0Y,11.5Y,12.0Y,12.5Y,13.0Y,13.5Y,14.0Y,14.5Y,15.0Y,15.5Y,16.0Y,16.5Y,17.0Y,17.5Y,18.0Y,18.5Y,19.0Y,19.5Y,20.0Y,20.5Y,21.0Y,21.5Y,22.0Y,22.5Y,23.0Y,23.5Y,24.0Y,24.5Y,25.0Y
1169,4.375243,4.54569,4.6954145,4.862955,4.982746,5.0598683,5.0746346,5.081288,5.098865,5.076282,5.0462704,5.031196,5.0112514,4.984371,4.9583163,4.9172454,4.8979907,4.87329,4.8421764,4.813613,4.81408,4.7832766,4.764309,4.740797,4.709272,4.683559,4.6708455,4.6403933,4.6099143,4.576265,4.54788,4.516284,4.482638,4.450933,4.4010353,4.374567,4.3550878,4.3000116,4.2899265,4.236324,4.2093506,4.184552,4.1613145,4.1444035,4.103992,4.08278,4.062799,4.0261602,4.0050783,3.983548,3.9641619
1170,4.329925,4.4971776,4.6487303,4.818274,4.948905,5.0297003,5.0487776,5.0599537,5.0807486,5.0617695,5.035522,5.02519,5.0064464,4.9819345,4.959422,4.919452,4.902755,4.878428,4.8491344,4.8207626,4.8213315,4.7894106,4.7741494,4.749707,4.7177157,4.692579,4.679218,4.6486545,4.6174474,4.584473,4.555504,4.5257754,4.493683,4.4612103,4.412556,4.383586,4.364688,4.3089056,4.302861,4.2485347,4.2209826,4.197884,4.170477,4.154023,4.115416,4.0955415,4.0739827,4.0398083,4.018408,3.9950025,3.9783716
1171,4.323932,4.486887,4.640329,4.8180814,4.9440503,5.0313916,5.052709,5.0612507,5.082844,5.067628,5.0425673,5.026585,5.0101843,4.9866915,4.9603696,4.9210925,4.90185,4.8775363,4.8469453,4.8167334,4.8163543,4.7871065,4.7666135,4.7404423,4.706492,4.6820226,4.6674333,4.636617,4.6051874,4.5706964,4.5421686,4.5073223,4.4726167,4.443716,4.391031,4.365913,4.345812,4.2921996,4.277252,4.227013,4.200754,4.172798,4.1543636,4.1375985,4.0982456,4.074687,4.058166,4.0192456,3.997159,3.9776487,3.9579353
1172,4.319535,4.439756,4.5794606,4.7563696,4.890818,4.9796834,5.0075417,5.0156465,5.039515,5.029182,5.010684,4.9955015,4.9807,4.958881,4.936574,4.8989153,4.881053,4.857475,4.8298674,4.800804,4.800787,4.772023,4.7584763,4.7322006,4.6956563,4.6755548,4.66158,4.6298137,4.597777,4.5614886,4.5341716,4.497533,4.4641395,4.4373946,4.3836656,4.356524,4.337677,4.2826266,4.2692018,4.2210417,4.1906567,4.1639376,4.144296,4.127979,4.089547,4.065811,4.047716,4.011107,3.985125,3.965259,3.9484746
1173,4.28178,4.53873,4.745542,4.9313316,5.0433125,5.1288238,5.146573,5.158414,5.175924,5.1544733,5.121002,5.1005282,5.0820446,5.057974,5.021143,4.982368,4.9582815,4.932867,4.896449,4.8630443,4.8594117,4.8309627,4.789943,4.764881,4.733554,4.7014265,4.682608,4.652231,4.62563,4.593989,4.5625267,4.5270944,4.48334,4.454619,4.402063,4.385926,4.360992,4.315501,4.286755,4.2394733,4.2230406,4.187209,4.1787734,4.157619,4.120707,4.0922623,4.08184,4.0358763,4.0222645,4.0052004,3.976819
1174,4.3243937,4.5575237,4.7441897,4.925095,5.035523,5.119594,5.1346726,5.1429334,5.1600804,5.1380987,5.1038294,5.08243,5.0638785,5.0382953,5.0027695,4.9624434,4.9385667,4.913267,4.877071,4.844202,4.842044,4.813467,4.776824,4.751802,4.719852,4.6893344,4.672655,4.6422205,4.614522,4.5814185,4.551421,4.5158153,4.473569,4.4450126,4.391474,4.374293,4.3509216,4.3020906,4.2765894,4.2279077,4.209001,4.1747875,4.1654954,4.1451645,4.106293,4.079161,4.067625,4.0225787,4.006324,3.9893527,3.962703
1175,4.306759,4.4766107,4.6252127,4.799577,4.932177,5.020653,5.04104,5.0531907,5.0769114,5.0622935,5.036151,5.0249963,5.0089784,4.9860296,4.9625993,4.9223757,4.9055247,4.8817616,4.8510804,4.8209333,4.821996,4.7906137,4.773291,4.746654,4.7132607,4.6878505,4.6742635,4.6438427,4.6120963,4.5779967,4.549872,4.518757,4.484546,4.4538937,4.4025173,4.376087,4.357643,4.3007607,4.2924047,4.2391667,4.213116,4.187206,4.164579,4.1471972,4.1088123,4.087931,4.069464,4.033159,4.0107327,3.9889653,3.972634
1176,4.337095,4.426504,4.5727725,4.75129,4.882678,4.966256,5.000128,5.0035324,5.0242953,5.014118,5.0015516,4.982212,4.966185,4.944296,4.9214897,4.886978,4.867161,4.843317,4.8185887,4.7917233,4.789048,4.7628107,4.7510886,4.726443,4.689097,4.672828,4.6568456,4.624401,4.5924864,4.556386,4.528141,4.486722,4.4552407,4.4305487,4.3771477,4.3478184,4.327313,4.277346,4.258056,4.2143373,4.1803803,4.154443,4.1347523,4.120254,4.0816627,4.055169,4.036095,3.9996827,3.9733996,3.9548352,3.934758
1177,4.370549,4.519588,4.660825,4.8262253,4.9495873,5.0268207,5.043795,5.0522637,5.071051,5.0505114,5.0233517,5.0113854,4.9921603,4.9663043,4.943806,4.9038982,4.8867006,4.863095,4.833885,4.8074017,4.808408,4.7774405,4.763858,4.740474,4.710043,4.685852,4.6739798,4.644247,4.612872,4.5795364,4.552063,4.521639,4.491024,4.4583025,4.4103184,4.380844,4.3628545,4.3070784,4.300858,4.2468166,4.2178197,4.19541,4.1680827,4.151748,4.111898,4.092154,4.0701504,4.0362444,4.0139675,3.9910555,3.9738321
1178,4.4011445,4.4648457,4.6141734,4.774775,4.8962216,4.96512,5.0012608,4.996148,5.0084405,5.0009875,4.9822397,4.9610763,4.9428735,4.917985,4.894738,4.8602,4.835862,4.8191953,4.789373,4.769227,4.7637568,4.736646,4.7331123,4.70982,4.676038,4.662102,4.642204,4.617433,4.5823827,4.547246,4.521037,4.47699,4.4398537,4.419711,4.3725853,4.33664,4.319169,4.2676787,4.2511315,4.207963,4.1679296,4.148756,4.123565,4.1073813,4.0699525,4.043508,4.0220776,3.992841,3.9623208,3.947527,3.9232597
1179,4.3637033,4.511191,4.645778,4.812353,4.9401383,5.0211706,5.0381656,5.046389,5.067149,5.0485716,5.021453,5.0096498,4.991504,4.9660187,4.9439645,4.902892,4.8860574,4.8621674,4.8325644,4.8045382,4.806334,4.7748003,4.7621164,4.7373724,4.7050147,4.6810913,4.669497,4.639179,4.607074,4.572686,4.5453672,4.514849,4.4834685,4.4516044,4.4016433,4.3726983,4.3551908,4.2969337,4.2921176,4.237314,4.208215,4.1854615,4.1590962,4.142917,4.1026907,4.0833592,4.0619316,4.0277076,4.004043,3.981393,3.9657168
1180,4.2365546,4.432996,4.5964417,4.7821226,4.918302,5.018752,5.04323,5.0598497,5.0878386,5.0796375,5.054145,5.042393,5.030204,5.0107365,4.984533,4.9453373,4.9278994,4.904785,4.871811,4.838618,4.838973,4.808535,4.7838993,4.7541814,4.7194114,4.6920447,4.6761475,4.6459775,4.6145587,4.5802097,4.551915,4.5188875,4.4801407,4.451956,4.397573,4.3758893,4.356559,4.301324,4.286369,4.236032,4.2144904,4.1829624,4.1681724,4.1486726,4.112338,4.088705,4.0757637,4.0354133,4.014067,3.994645,3.9769197
1181,4.218028,4.498579,4.7105675,4.908675,5.024583,5.1249633,5.1464376,5.1604676,5.1835513,5.1717744,5.1376705,5.114087,5.1012526,5.0810084,5.04037,5.0010967,4.9755707,4.9517617,4.910701,4.873185,4.8700304,4.8428197,4.7939234,4.764191,4.7299314,4.696192,4.6753817,4.645593,4.618467,4.5846357,4.554762,4.5155597,4.464478,4.4418664,4.382521,4.3743877,4.348642,4.3025966,4.266118,4.2218065,4.2107916,4.166913,4.1711373,4.147188,4.112026,4.079261,4.0768056,4.024758,4.009951,3.9978428,3.9679902
1182,4.244891,4.4613094,4.633249,4.823982,4.950766,5.053174,5.0747323,5.088825,5.115237,5.1058226,5.0770674,5.0606637,5.048587,5.0283084,4.9971266,4.9573464,4.9372005,4.913557,4.878093,4.843382,4.84278,4.8139157,4.782232,4.7517037,4.7174187,4.6881194,4.671087,4.641361,4.6099863,4.575841,4.547041,4.5115447,4.470897,4.4436526,4.3874445,4.3690004,4.348069,4.2953196,4.273756,4.2246976,4.2060013,4.171096,4.162328,4.1427836,4.1049767,4.0791116,4.0699973,4.0253177,4.0059013,3.989289,3.9674444
1183,4.231958,4.4553776,4.63215,4.8241234,4.9515486,5.055111,5.077674,5.092883,5.1197753,5.111046,5.0822463,5.0656962,5.05405,5.0343275,5.002499,4.9630446,4.942628,4.9191103,4.883147,4.8478694,4.847085,4.8182807,4.784683,4.7540736,4.719411,4.689693,4.672262,4.642389,4.611759,4.577451,4.548666,4.512908,4.47055,4.4439178,4.3872437,4.370224,4.3490453,4.2967243,4.2735124,4.2253537,4.207595,4.171354,4.1643734,4.1438026,4.1068606,4.0802555,4.072034,4.0267076,4.0075426,3.9911869,3.969078
1184,4.25259,4.460375,4.6313114,4.8215156,4.948443,5.048716,5.0709276,5.0839067,5.1095757,5.0996423,5.0723047,5.0557756,5.0430436,5.0225253,4.992065,4.952661,4.932673,4.9088144,4.8744082,4.8406134,4.8396287,4.8109746,4.781165,4.75105,4.7169576,4.6885734,4.671415,4.6415486,4.6096973,4.575896,4.5467486,4.5109487,4.4720407,4.444717,4.3890495,4.3691015,4.3478384,4.2958612,4.27493,4.2258167,4.205945,4.1722765,4.1616583,4.1432505,4.1050763,4.0792866,4.06909,4.0250726,4.0056744,3.9888759,3.9668036
1185,4.3209352,4.4374366,4.579695,4.756567,4.890069,4.9781404,5.007255,5.0137477,5.0366454,5.027031,5.00894,4.993362,4.9785433,4.9566855,4.934137,4.897098,4.8787766,4.855801,4.8280168,4.7998824,4.799049,4.7706437,4.7585745,4.7318907,4.6960607,4.6764383,4.6610694,4.63039,4.597288,4.5617547,4.5343156,4.49665,4.46433,4.4376764,4.3845787,4.3556027,4.3371706,4.2830095,4.269557,4.2214174,4.1901994,4.1649942,4.143677,4.1282253,4.089522,4.0658574,4.0470347,4.011354,3.9857452,3.966262,3.9482017
1186,4.3915863,4.4700136,4.5971355,4.7627177,4.8906827,4.9662,4.9934077,4.9968443,5.015606,5.0002656,4.9835033,4.967627,4.949521,4.9249516,4.9053874,4.868865,4.8510165,4.8279057,4.8032637,4.7789474,4.7788405,4.750639,4.744453,4.722149,4.687667,4.670985,4.658967,4.627501,4.5958734,4.5596447,4.5335116,4.4967537,4.4676194,4.439656,4.3894224,4.357854,4.340007,4.285687,4.2753224,4.227257,4.1914988,4.1695213,4.143703,4.1286297,4.089177,4.066549,4.0433216,4.010792,3.9833093,3.9618707,3.945205
1187,4.3313556,4.468373,4.5973473,4.766835,4.9033546,4.9907794,5.0119042,5.0223584,5.0469346,5.0336113,5.009608,4.9994307,4.983778,4.960516,4.940475,4.8998,4.884274,4.8609314,4.8319087,4.802859,4.805301,4.7735066,4.762947,4.736531,4.7019267,4.6792717,4.6676373,4.636803,4.60414,4.568533,4.541862,4.5109115,4.478638,4.4483724,4.396597,4.368019,4.3514004,4.2911882,4.28734,4.23332,4.203752,4.1801915,4.1549497,4.1382565,4.0992293,4.07983,4.05913,4.025266,3.9995027,3.9768891,3.9637017
1188,4.319239,4.3983455,4.57326,4.7579365,4.881197,4.966991,5.0094266,5.0099025,5.0241547,5.0209985,5.0108275,4.985546,4.970358,4.9500866,4.922169,4.8905883,4.866583,4.8453383,4.818716,4.7935915,4.7852793,4.761803,4.747264,4.720519,4.6842113,4.6701536,4.647968,4.62044,4.5857015,4.548524,4.521394,4.469567,4.437142,4.415396,4.365813,4.331809,4.3120728,4.2681007,4.2362714,4.2019563,4.165776,4.137983,4.1229095,4.1089954,4.071474,4.040573,4.0254374,3.9886656,3.961119,3.9474607,3.920693
1189,4.379209,4.475897,4.5976963,4.761073,4.8926463,4.971685,4.995998,5.0015707,5.0226827,5.0081487,4.987576,4.9743533,4.957289,4.932806,4.9138036,4.875179,4.8584633,4.8358703,4.809043,4.783317,4.784927,4.754796,4.748685,4.724934,4.6903586,4.671732,4.660678,4.629638,4.597783,4.561345,4.53594,4.501997,4.471031,4.442367,4.391333,4.3611236,4.3449397,4.286561,4.280531,4.229615,4.195581,4.173677,4.1476173,4.13107,4.0919094,4.0712314,4.0482144,4.016172,3.9883864,3.9661424,3.951891
1190,4.3596883,4.411235,4.5497694,4.7211742,4.8568473,4.93219,4.9700427,4.9739003,4.99315,4.9818664,4.97414,4.95652,4.939,4.9169436,4.898415,4.865608,4.847073,4.8237143,4.802478,4.778442,4.776108,4.7496877,4.7441463,4.7229414,4.68503,4.6722183,4.657699,4.624443,4.5939584,4.5566754,4.5294704,4.4883924,4.4578705,4.433793,4.3825684,4.350596,4.3305326,4.2803383,4.263999,4.2213764,4.1832414,4.159675,4.1358314,4.1210275,4.084231,4.0578566,4.0346947,4.002279,3.9732735,3.9527595,3.9352267
1191,4.5013933,4.5353074,4.674899,4.813725,4.917946,4.966854,4.9922657,4.988785,4.9934235,4.9781756,4.952706,4.9346414,4.910068,4.882284,4.860286,4.8258233,4.799651,4.788051,4.754832,4.7421255,4.737818,4.7118287,4.7102976,4.6932225,4.6679983,4.6508145,4.6320887,4.612337,4.5763893,4.5452275,4.51841,4.4827757,4.4402018,4.419911,4.382162,4.3444676,4.322288,4.2688766,4.2598357,4.213948,4.171173,4.1537023,4.123611,4.1060038,4.0692954,4.042806,4.0205708,3.9931433,3.9617946,3.9478743,3.9201932
1192,4.505146,4.5177135,4.6516623,4.7927394,4.9039497,4.9455776,4.9701395,4.9729023,4.9776506,4.957763,4.937924,4.9233747,4.893425,4.8684964,4.8492584,4.813298,4.7885365,4.7756205,4.745358,4.7325835,4.7323956,4.703344,4.699586,4.6896753,4.6590996,4.6445575,4.6283746,4.603384,4.5705237,4.5415707,4.506127,4.4800687,4.438742,4.409547,4.381288,4.3453374,4.309799,4.259939,4.2491446,4.211949,4.166569,4.1513557,4.1183553,4.105333,4.066026,4.0406246,4.0128164,3.9852493,3.9580543,3.9419498,3.9111888
1193,4.415773,4.4329014,4.5713663,4.737373,4.8572264,4.9138327,4.949631,4.95129,4.9655943,4.954201,4.9445534,4.9283204,4.907915,4.885868,4.866081,4.836919,4.8139906,4.799574,4.7722774,4.7567387,4.754098,4.731992,4.7258925,4.7098145,4.68104,4.664692,4.6439133,4.622356,4.5841026,4.554499,4.5236773,4.4861813,4.447667,4.4308906,4.3872924,4.352141,4.3218718,4.2773466,4.2672424,4.215988,4.1760693,4.157205,4.1268396,4.116226,4.082187,4.0487533,4.0298247,3.9970224,3.9704852,3.9582417,3.9284613
1194,4.492863,4.432574,4.556984,4.708586,4.817965,4.864035,4.902849,4.9208283,4.9277062,4.8960996,4.8904333,4.876959,4.8471293,4.8255177,4.807583,4.7766905,4.7569976,4.7411656,4.7119207,4.7044635,4.706924,4.6819816,4.670901,4.6710877,4.6480923,4.628654,4.617051,4.585358,4.5559254,4.527407,4.488265,4.4666195,4.4242334,4.386783,4.3647785,4.334731,4.2908154,4.25238,4.225457,4.1938467,4.1558137,4.130687,4.105737,4.0888643,4.058719,4.0233564,3.991015,3.9581583,3.9352322,3.9193647,3.8898177
1195,4.62569,4.561072,4.6003428,4.7179875,4.818291,4.85213,4.8679404,4.883323,4.884277,4.857748,4.8454614,4.8397074,4.809594,4.795536,4.7721853,4.7361565,4.725538,4.710008,4.6806197,4.667748,4.690374,4.664761,4.6622534,4.6584415,4.632233,4.6244593,4.614749,4.5951276,4.5649705,4.531923,4.500427,4.482408,4.455561,4.416771,4.3968015,4.3735666,4.3263755,4.2837243,4.2724447,4.2382913,4.199852,4.184314,4.1498933,4.1526318,4.1207523,4.0813403,4.0566716,4.0158806,4.003257,3.984694,3.9553294
1196,4.538387,4.4900603,4.5809813,4.718906,4.8263125,4.867339,4.891229,4.908233,4.9140267,4.888523,4.879072,4.870154,4.8405647,4.824384,4.8037944,4.7704325,4.754968,4.741045,4.7107253,4.6992,4.712055,4.686613,4.678777,4.6740074,4.647621,4.6346865,4.6235313,4.6000843,4.5677204,4.538376,4.502911,4.4817204,4.4455447,4.4090276,4.3880415,4.3597946,4.315924,4.2702723,4.2555814,4.2235513,4.1818604,4.160482,4.133077,4.124574,4.0931883,4.056409,4.0299954,3.9939125,3.97532,3.9576418,3.9264557
1197,4.636578,4.5544252,4.610117,4.71529,4.802925,4.8547254,4.883426,4.892557,4.888859,4.8584876,4.8494954,4.8409677,4.8047795,4.78938,4.759821,4.7234893,4.710809,4.6933794,4.6586304,4.646347,4.665231,4.639125,4.6413555,4.6393294,4.6130753,4.6031895,4.587446,4.5652614,4.532593,4.5060368,4.469258,4.449718,4.411577,4.3764668,4.3580837,4.3297462,4.2875476,4.252734,4.224979,4.1987395,4.1584663,4.140483,4.1095476,4.113127,4.087219,4.0371485,4.0220346,3.9710722,3.9558942,3.9425647,3.9169147
1198,4.511741,4.429691,4.546104,4.681953,4.790444,4.839955,4.8717837,4.8873796,4.8924546,4.8663683,4.8656454,4.8545866,4.822072,4.808237,4.7871633,4.75636,4.7408667,4.726099,4.699912,4.689057,4.69805,4.676582,4.667593,4.6691456,4.639051,4.62823,4.6134543,4.586497,4.559137,4.5362706,4.4971995,4.4750485,4.4377236,4.4010086,4.3820705,4.3490148,4.3059254,4.264329,4.2391734,4.2181816,4.1751904,4.1502395,4.125755,4.1170387,4.083341,4.046647,4.0185595,3.9810295,3.960754,3.9417784,3.9072163
1199,4.3584433,4.3517866,4.496331,4.669332,4.800358,4.859986,4.9063797,4.9155793,4.9337473,4.9266186,4.9260325,4.91218,4.8948355,4.8762126,4.8606825,4.835455,4.814676,4.8006225,4.7781954,4.76276,4.7599363,4.738836,4.7327466,4.7188168,4.687876,4.674184,4.6540055,4.6304135,4.5959125,4.5642905,4.534525,4.4958167,4.4554157,4.4419966,4.3971567,4.3634777,4.333336,4.2918434,4.2781196,4.230227,4.191314,4.168785,4.1412964,4.1279373,4.0986543,4.0628786,4.0435896,4.0119543,3.9828856,3.9696126,3.943671
1200,4.3557,4.358916,4.483761,4.6403394,4.7719646,4.8417983,4.8880496,4.901144,4.922543,4.917212,4.912167,4.900674,4.887063,4.868651,4.8566937,4.829856,4.8137035,4.799351,4.7779384,4.7621956,4.7624617,4.7372427,4.737365,4.7204275,4.6890035,4.678514,4.6675262,4.638682,4.612385,4.57554,4.5550146,4.516898,4.4809456,4.4597545,4.413196,4.3844805,4.369471,4.3197026,4.3037777,4.265511,4.2269497,4.201756,4.179814,4.155802,4.127017,4.0993595,4.0752597,4.047977,4.0147657,3.9936676,3.9797776
1201,4.30113,4.375641,4.4903455,4.658432,4.792612,4.8836045,4.9138317,4.932361,4.9599524,4.9557743,4.940445,4.937212,4.9262376,4.9080806,4.8956904,4.862218,4.8514724,4.834247,4.80939,4.7889733,4.791714,4.762939,4.762141,4.7361965,4.7092757,4.690127,4.68026,4.654475,4.62024,4.586615,4.564871,4.534646,4.510283,4.4778285,4.4330864,4.3988457,4.3867326,4.3303914,4.3285956,4.2784104,4.245823,4.2247844,4.1942534,4.1766424,4.140827,4.1224284,4.1002927,4.071427,4.0440717,4.020082,4.0088677
1202,4.237319,4.3550997,4.5036907,4.677123,4.8167143,4.9063635,4.939274,4.96361,4.9908476,4.9846835,4.970327,4.9707828,4.957987,4.9412975,4.9282107,4.8964806,4.886309,4.8679166,4.843772,4.8228135,4.8231444,4.793171,4.787856,4.7625146,4.7369804,4.7148914,4.701502,4.675434,4.6424804,4.6123157,4.5867767,4.5590754,4.5345387,4.4997497,4.458447,4.4229803,4.4080567,4.3564816,4.353952,4.303391,4.273887,4.253332,4.218705,4.201357,4.1682105,4.1496115,4.1264467,4.098194,4.0759764,4.0499473,4.036881
1203,4.2478623,4.3098197,4.4323306,4.6051745,4.738544,4.834756,4.8718786,4.8974156,4.9274573,4.9295797,4.9191246,4.9195313,4.9118533,4.8978906,4.88777,4.8592205,4.8505063,4.8365874,4.8131227,4.7963123,4.798118,4.7714067,4.7711234,4.7447524,4.722149,4.7033596,4.6926475,4.669725,4.635369,4.6036353,4.5836225,4.5532517,4.5311813,4.4980197,4.45688,4.421477,4.410545,4.3588324,4.3542366,4.307643,4.276047,4.2539697,4.22327,4.2042522,4.17154,4.152139,4.13136,4.103401,4.077148,4.0531225,4.0412292
1204,4.263128,4.3111277,4.4230733,4.595214,4.724412,4.822293,4.8582883,4.8831167,4.9134383,4.9168944,4.906025,4.906081,4.8995724,4.8856416,4.875913,4.8474746,4.839027,4.826223,4.802475,4.786807,4.7892976,4.7634535,4.764649,4.737743,4.7165747,4.698202,4.6885796,4.666919,4.631522,4.599554,4.581103,4.5503016,4.529799,4.4964075,4.4554186,4.419624,4.409989,4.3577337,4.3533974,4.3068223,4.2747726,4.2527766,4.222729,4.2038817,4.170218,4.1511874,4.1311107,4.1029963,4.07584,4.052538,4.040705
1205,4.215872,4.3073335,4.4570727,4.6322956,4.7642083,4.8561773,4.894546,4.923793,4.951686,4.95062,4.9403987,4.9427967,4.932987,4.919503,4.9083085,4.881831,4.8730464,4.8586683,4.8358426,4.820101,4.8196774,4.792805,4.7886043,4.7637973,4.7440186,4.722977,4.7098184,4.6873775,4.65441,4.6258726,4.603362,4.5746355,4.5532312,4.517729,4.480564,4.4439692,4.430831,4.3844404,4.377955,4.33174,4.3023243,4.280798,4.246811,4.227868,4.196997,4.177097,4.155309,4.127844,4.1062074,4.0807867,4.0661144
1206,4.3728075,4.3487296,4.438471,4.5999913,4.6950517,4.7819304,4.816454,4.836937,4.8600636,4.861977,4.851183,4.8460517,4.8402114,4.8247175,4.8147116,4.79191,4.7817445,4.7749667,4.751902,4.7469707,4.7493234,4.7300296,4.7339525,4.7116876,4.7012076,4.6860886,4.680574,4.6649375,4.6301804,4.598932,4.587619,4.552729,4.5378094,4.5037208,4.4686284,4.432009,4.425805,4.380547,4.3681974,4.3279567,4.2926674,4.270294,4.2435985,4.2227077,4.187777,4.1663704,4.1472673,4.119375,4.0911345,4.0708466,4.053546
1207,4.265852,4.2935777,4.4014726,4.572308,4.7016287,4.7990527,4.838605,4.86355,4.894208,4.8998046,4.891552,4.8908296,4.8852825,4.8722053,4.86343,4.8365507,4.8280573,4.816315,4.7933664,4.778842,4.781381,4.7565136,4.7589054,4.7327757,4.711056,4.694672,4.685652,4.663855,4.6294646,4.59631,4.5794077,4.5469985,4.525384,4.493792,4.4522986,4.4175153,4.4085245,4.3567114,4.3502064,4.3063927,4.2730217,4.2499104,4.222022,4.201714,4.1693044,4.148971,4.1291475,4.10135,4.0724196,4.0495696,4.0381837
1208,4.393849,4.3302727,4.439151,4.5777726,4.696536,4.7419405,4.789498,4.817861,4.839932,4.8329835,4.8312235,4.828238,4.8126535,4.802976,4.79153,4.7741003,4.75542,4.7574325,4.73003,4.7256355,4.732363,4.713603,4.7054462,4.7006245,4.680962,4.6683974,4.6560187,4.638653,4.611713,4.588261,4.5619493,4.5366087,4.48837,4.4645276,4.4325447,4.4150524,4.3825083,4.339794,4.32533,4.290157,4.250255,4.226843,4.2045918,4.1774263,4.155102,4.122543,4.098127,4.069906,4.0462346,4.028489,3.9973614
1209,4.365,4.2990017,4.4147797,4.561598,4.6791115,4.729588,4.779813,4.8084717,4.8317146,4.8291864,4.829104,4.826282,4.813236,4.8042407,4.792806,4.777246,4.7588854,4.7616243,4.7343917,4.7312307,4.735851,4.7193084,4.711338,4.704169,4.6871295,4.6735387,4.658618,4.6442857,4.6140842,4.591283,4.5655317,4.537408,4.4906263,4.4704494,4.4372406,4.4166784,4.3847585,4.3445797,4.33007,4.2917504,4.253179,4.229054,4.206354,4.1808023,4.1592293,4.124367,4.103686,4.074163,4.0504217,4.0351124,4.003085
1210,4.3686557,4.227636,4.336115,4.493764,4.6257057,4.687562,4.735646,4.77622,4.7922177,4.7775197,4.7912564,4.793432,4.7712965,4.766181,4.754308,4.7317405,4.723862,4.7145925,4.69016,4.684742,4.6953726,4.675855,4.6635566,4.6666617,4.640839,4.6293573,4.617551,4.5977135,4.5653195,4.5431833,4.5061407,4.487201,4.460998,4.4104986,4.3992414,4.3660784,4.3196015,4.2821593,4.2629623,4.2469974,4.201279,4.181449,4.1519914,4.1418624,4.1082664,4.080217,4.0445914,4.0134926,4.0026703,3.9783013,3.9411979
1211,4.4126496,4.2661967,4.3638506,4.5086193,4.6285048,4.6999435,4.7462173,4.788435,4.7973056,4.780588,4.7910633,4.7945495,4.7709665,4.765754,4.748037,4.722544,4.717288,4.7062774,4.676685,4.67046,4.684159,4.6643453,4.656328,4.654747,4.6323395,4.6204233,4.6059914,4.58985,4.5526347,4.528053,4.4920363,4.470653,4.4439063,4.394515,4.3839755,4.3487177,4.3059144,4.268485,4.244427,4.230305,4.1854744,4.162953,4.13588,4.1298137,4.100498,4.0644045,4.0374193,3.997093,3.9872274,3.9649131,3.933527
1212,4.4456425,4.2979836,4.3802533,4.5197663,4.6349177,4.7043247,4.747768,4.7897468,4.7959194,4.778236,4.7865095,4.7907615,4.766482,4.7605653,4.741524,4.7153487,4.710752,4.698273,4.6696415,4.6614795,4.677768,4.6573987,4.651277,4.6494975,4.626883,4.6160736,4.601183,4.585905,4.550139,4.523382,4.4886856,4.4697065,4.4416227,4.394196,4.3828607,4.348699,4.3053565,4.270553,4.247453,4.230169,4.187191,4.1658173,4.1356554,4.1322594,4.1054597,4.0666327,4.0419326,4.000022,3.9911902,3.9687102,3.9402208
1213,4.310071,4.2109237,4.340529,4.511261,4.6583023,4.7172656,4.766875,4.792035,4.8193536,4.811353,4.823946,4.82342,4.801308,4.7935386,4.786196,4.7624416,4.749348,4.7419834,4.7196264,4.712514,4.7174034,4.69478,4.685475,4.68689,4.65035,4.641883,4.628479,4.604858,4.570404,4.5560937,4.5096164,4.4927197,4.4592013,4.417287,4.4007964,4.3646655,4.3162656,4.2746663,4.265904,4.2428937,4.1904087,4.178652,4.145271,4.1338615,4.095429,4.0724473,4.036038,4.0111194,3.9975483,3.9758785,3.9342537
1214,4.4308457,4.267105,4.3339286,4.469202,4.5859513,4.666209,4.7146707,4.760153,4.766952,4.7532787,4.7619967,4.770819,4.7491946,4.7449045,4.724851,4.6980023,4.697215,4.685197,4.6534495,4.646087,4.664715,4.64363,4.643031,4.6373234,4.616409,4.6067796,4.5905046,4.579648,4.5384407,4.5117116,4.475959,4.457518,4.4310126,4.382732,4.3728175,4.3371787,4.295183,4.2617707,4.239063,4.2217436,4.1782675,4.1599693,4.127675,4.1276083,4.104077,4.0621347,4.041677,3.995711,3.9905667,3.9690704,3.944602
1215,4.565448,4.441932,4.42906,4.5377555,4.641129,4.7155194,4.7575765,4.7776136,4.784153,4.7693577,4.7622657,4.770005,4.7448716,4.7341948,4.708344,4.671438,4.6702337,4.6544805,4.6150603,4.604448,4.6325927,4.6020064,4.6184435,4.6085763,4.5835114,4.577897,4.5635185,4.553238,4.507373,4.478546,4.439668,4.429638,4.3974752,4.3578267,4.34421,4.3161182,4.2708006,4.2424617,4.2274103,4.1927032,4.150557,4.1497064,4.1039586,4.1187005,4.0998735,4.0465646,4.0381618,3.9832776,3.981648,3.969922,3.953679
