t,a3,a2,a1,a0
834,0.0004500638820872042,-0.02340672609187125,0.3515803949767059,3.3675165958537288
835,0.00047118191455436506,-0.024286797078164578,0.36116090543526236,3.3867625244142854
836,0.0004214753358205632,-0.022329739608627185,0.34316767529626074,3.3601561154939397
837,0.00039426195674289544,-0.02119766719410117,0.3306519787733947,3.383950200180609
838,0.00043804723547282917,-0.023066665013107612,0.35278790294945045,3.33312344695566
839,0.00044374709073953067,-0.02325536003946619,0.3533435752129515,3.346710946076204
840,0.0004425502321823589,-0.02322756015589241,0.35381751839659037,3.3226840743907275
841,0.00040721635864546815,-0.021833950351188465,0.3410291351209811,3.2842426311432438
842,0.00044731089522301684,-0.02367650898052786,0.3664608101604191,3.2707215754258696
843,0.00043334052050249424,-0.023074847534786246,0.3591634888490594,3.290364915574224
844,0.0003652784696764316,-0.02027357272991207,0.32942683638689985,3.2839901490049384
845,0.00026626185765707465,-0.015977370084343235,0.27642528537637845,3.40385678904438
846,0.00023170398504379112,-0.014491701282749386,0.25925599711077946,3.434890054824484
847,0.00022904901274539805,-0.014588667378061424,0.2669168398046429,3.374687369221347
848,0.00023545056651865325,-0.014962815285566582,0.2741771325556289,3.3446000120208472
849,0.00022596720908697951,-0.014558117321244401,0.2694630172322555,3.3601503706963562
850,0.00025783126989900314,-0.015408310601762606,0.2651014659426386,3.4174119562068674
851,0.0002505887664200585,-0.015386535812719244,0.26984739462717094,3.3419067106783444
852,0.000254367321919223,-0.01571176739311751,0.27767830343399147,3.266012771541915
853,0.00023248882903007282,-0.014736695049913612,0.26428051519744905,3.2533839057896894
854,0.0002880160463323339,-0.016958208188007046,0.2870419585541652,3.1739624360320917
855,0.0002720629829609162,-0.01631664376208912,0.2809000695469174,3.1800764916449182
856,0.0002903140407521473,-0.017018039987329224,0.2909878877556599,3.090585521623805
857,0.0002791990725779697,-0.01649981229609674,0.2816729071037214,3.1641275143771614
858,0.0002493720402469831,-0.015354301858816389,0.2689311100715826,3.3179362291561008
859,0.00021212569330879104,-0.013955697206390463,0.2570578208073338,3.2818910645858628
860,0.00022454547465919843,-0.014423863625331565,0.26193957839077925,3.307424955632218
861,0.00028599996031304626,-0.016936757915409537,0.2927104849465614,3.262968963680656
862,0.00020299865650176362,-0.01388387715549564,0.26732494961248887,3.212595445625667
863,0.0001835685806968712,-0.012894497587837147,0.25134632258515877,3.297450713651764
864,0.0001476604694621817,-0.01147659124189787,0.23635214637090843,3.2684899625198938
865,0.00022783047856996438,-0.014882213805381671,0.2788125533959273,3.2132045022250315
866,0.0001782664015046653,-0.013073966998058214,0.26385709491863535,3.1236931819339326
867,0.00017710354473928307,-0.013274597650497521,0.27391723723088607,3.0652600298582056
868,0.0001809130112445172,-0.013686415016951751,0.2875388562435378,2.993761332048397
869,0.00016784885789047004,-0.012945784850329392,0.27259073363765385,3.0631661449241805
870,0.00021369226692849572,-0.01456486124546534,0.28466102403448246,2.9709856142389777
871,0.0002276549934598792,-0.01493693573134192,0.2841040361392916,2.989753656356232
872,0.00012377548021447977,-0.010623424070515683,0.23163171200777719,3.231185185162209
873,0.00021720983360969974,-0.01440311189345318,0.27136407109457605,3.2306527026927676
874,0.00025812753881033134,-0.01611671057706788,0.2957303123853495,3.1764175718506285
875,0.00026272928392850756,-0.01639316624091939,0.3009160340526486,3.156631464429036
876,0.0002691055674467282,-0.016627418728753812,0.3021170926809785,3.139597240596911
877,0.00026401602797183383,-0.016702954982810717,0.3112919481976138,3.1057270025887043
878,0.00026870454474030054,-0.01670647422201488,0.3067832806804083,3.108905772976018
879,0.00024789325816593444,-0.015706504176674647,0.289054548772659,3.2780140879691144
880,0.00026798701089498627,-0.016812966974070864,0.30911122046889966,3.260169967940734
881,0.0002825560979317018,-0.01750706777269972,0.319715111844024,3.185171931264974
882,0.0003137487535075693,-0.01884337449219893,0.3357334762540144,3.1388972356847176
883,0.0003924466098010625,-0.022099400957414493,0.37098193483714476,3.1128524713161103
884,0.00039623819171123026,-0.022038744421966534,0.3632826512216864,3.217547587843493
885,0.0003647382341197312,-0.020662577228560464,0.34618131594691814,3.233272648038497
886,0.0003761528586952928,-0.021196966850024854,0.35386428465727915,3.2211186446271913
887,0.00039803460628183584,-0.022070197905525245,0.36242388784821256,3.201428993620648
888,0.0004156296685209409,-0.022895704129357215,0.3744256129462074,3.165956841019918
889,0.00039236799364787705,-0.021999731179019613,0.3669634718431636,3.124709604689074
890,0.00038836113605855135,-0.021780628715175766,0.36296106653845284,3.133504559453364
891,0.0003782887096618259,-0.021389778815613953,0.3595468120872865,3.12830005114167
892,0.0004943216556041782,-0.026383769680709043,0.4195891389120323,3.0493903829305093
893,0.0004950522842223813,-0.02624400027788293,0.4126304156100627,3.1207217035940147
894,0.0005274976194908131,-0.027506164141972725,0.4237216130665596,3.1442864076273387
895,0.000505100606793198,-0.026592926093416742,0.4142280878048969,3.1531388114485353
896,0.000535583458319325,-0.02791996802433947,0.4305436704643279,3.146178595685673
897,0.0005119440329858771,-0.026783296975968422,0.4133577689391263,3.1821237404659404
898,0.0004625046874733303,-0.024719718560138285,0.3904624470934811,3.2015615155599524
899,0.00048584559257087024,-0.02570886841736301,0.4016743984607911,3.2316805834947764
900,0.00037477215442537634,-0.020950980478254944,0.3451179843151612,3.307545685682758
901,0.0005073200474252288,-0.026493971058995872,0.4068719733807052,3.2661954524344035
902,0.0003903840522658986,-0.021497379615312114,0.34766136419293114,3.379707056610884
903,0.0004079442748381177,-0.022230441218320175,0.3557448351601299,3.383014892413732
904,0.0004395835722360111,-0.023644733799827653,0.37432412037408874,3.348096272031175
905,0.0002763053664562286,-0.01576896662147089,0.25356687708167397,3.7984083056562072
906,0.0002553873926194279,-0.014586034393782579,0.23104972945465527,3.8505012503018525
907,0.0002382452587214906,-0.014109208628063152,0.23287362653629182,3.846882124515481
908,0.00022893208883919048,-0.013511764951014096,0.2201687349127596,3.8316608027674897
909,0.00022491959058662598,-0.013211650852993709,0.21288659233414522,3.8387960085049326
910,0.00023482165695826217,-0.013771644417921223,0.2240619732326862,3.718286186503135
911,0.00020960797486963519,-0.012797371407006099,0.21519365238383145,3.7960339957956744
912,0.0002079284548315321,-0.012845543108520473,0.2193936870693069,3.7645131132741754
913,0.0002472957957570867,-0.014428276603255852,0.23457879556402936,3.8623269444697277
914,0.00034770846089373844,-0.01838814089871977,0.2716801509419205,3.8209943679894365
915,0.0003400364369308198,-0.017971545657061643,0.26420343999098056,3.824754721643305
916,0.000307440244958106,-0.016466009075383974,0.24296586604088194,3.884794451531516
917,0.00029224417968060177,-0.015613542834480127,0.2267967802405427,3.940273055494366
918,0.0003052584571191434,-0.016365782787028504,0.24149593429274568,3.9024320554528122
919,0.000324546787081927,-0.017031953520954008,0.24462686331144692,3.9239486177561
920,0.00027360552362054656,-0.014717499518424593,0.2130258384601579,4.012527546680586
921,0.0002738516105119385,-0.014737866880880048,0.21354395244702604,4.013687113699542
922,0.0003049136974792391,-0.016151005685841293,0.23281306976425542,3.9743567755745786
923,0.0002555707689978093,-0.013873080567637166,0.20087562726408126,4.03313393816612
924,0.00028076564916974523,-0.014982979598678298,0.21501965890079788,4.002809680314998
925,0.00028188474286179377,-0.015011466174985517,0.21475220843303328,4.010937296769544
926,0.00037942077898528296,-0.019112536168563326,0.26105900687954064,3.988135627398688
927,0.0003721946648247481,-0.018662747519207643,0.2513672679564536,4.052346796763323
928,0.00038324614986491964,-0.01923064911458057,0.2611094223336194,3.9925621996067435
929,0.000420031078579568,-0.020875114825312853,0.28295325046991354,3.906364338797894
930,0.00043083223709773204,-0.021356879434432586,0.28940540594243125,3.865061728140459
931,0.00046526183826342023,-0.022925983684968773,0.3108237940435353,3.8315308639112375
932,0.0004326962715784872,-0.021487852605422242,0.2924569086180344,3.859406353762244
933,0.00043506390980422015,-0.021620304399378308,0.29492942811311845,3.856891504553135
934,0.00037230421780899583,-0.019124407278438487,0.2713872026012201,3.786767036410326
935,0.00038898861455620215,-0.019844495019675994,0.28000260263494187,3.79461621599761
936,0.0003656707273676887,-0.018820380026674705,0.2667008006041116,3.887789653727835
937,0.0003298254821530646,-0.017102071497266527,0.24065560433662994,3.980838490279033
938,0.00030725335187753623,-0.01621329093028326,0.23258421935135237,3.9490463623711753
939,0.0002947850705063744,-0.01567611448312688,0.22617743852525046,3.9445261775128073
940,0.0003191119311991636,-0.016702316299985455,0.23796729964466076,3.9186722666129445
941,0.0002938529576843975,-0.015707961717290095,0.2287716810517041,3.916359947652089
942,0.0003668167990628795,-0.018774995699527754,0.2635797192931104,3.86031682263946
943,0.0003567182126579771,-0.01849444752794795,0.26482089175523915,3.828801794965028
944,0.0002547380926102422,-0.014257554641339164,0.21840623167475642,3.8669104690073874
945,0.0003201025174390441,-0.016959016386151254,0.2476292886793658,3.832747327440186
946,0.0003453033474753929,-0.018019966099476637,0.25988119171040425,3.7819007258152597
947,0.00033654245400130764,-0.017793118922639368,0.2615668685778392,3.7668783328191418
948,0.00037131877659617423,-0.019089143223361558,0.27068581291577926,3.880474260816178
949,0.00039425459795155364,-0.01970966555635506,0.26708964481205594,3.9712799916970813
950,0.0003278818388582281,-0.016709020061125693,0.22656389477386912,4.078748198369455
951,0.00038822368530256024,-0.019338111820436422,0.2592666385906691,4.003740450127069
952,0.00040259344015510835,-0.02008057084715167,0.2719018929070732,3.963899389210423
953,0.0004470606072198672,-0.02169505387724916,0.28235373854652907,4.007199055109061
954,0.0003847381419735472,-0.019077936287797928,0.2528609455010424,4.029476808268708
955,0.00045029380703787614,-0.02168533122406425,0.2777281276296662,4.05184519723648
956,0.0004188300476570358,-0.020215575837285265,0.25628788073338743,4.161578817248041
957,0.0004786324978419418,-0.022524779832132847,0.2762093712500924,4.170755572472045
958,0.00044918531962318724,-0.021211282740748426,0.2590164833908121,4.206151804180263
959,0.00042127088448974773,-0.0196342421844924,0.22880509775123462,4.319249235635745
960,0.0003997375407757477,-0.018696168528889966,0.21713679271596686,4.346698237588098
961,0.0003943549052841148,-0.018628153692126462,0.2212756753950041,4.29877501305881
962,0.00035798483740133934,-0.016918869073853284,0.1960390978946981,4.428803967136372
963,0.00036872635367510477,-0.017352329402359066,0.2003137024999467,4.437581717355358
964,0.0003867529597867774,-0.01785411083616506,0.19824558607103704,4.472158142106883
965,0.0004478244108104747,-0.020245120608241553,0.22058485579726475,4.4600594949092445
966,0.0003813539783875372,-0.01732164963258611,0.1817524733376419,4.559369087704735
967,0.00040812797780036877,-0.018537896994527993,0.19937285928836299,4.544748296777728
968,0.00046828706705834207,-0.021049752220014293,0.2286817612840571,4.4712956955139065
969,0.0004249360489974511,-0.01938319861790229,0.21320579327654607,4.468072882240679
970,0.00048275962531488264,-0.02154688206938266,0.2316861831465586,4.524972156398841
971,0.00044213346177215647,-0.01991530875275389,0.21433896559578583,4.514549448504768
972,0.0004362840303829053,-0.0196251477609428,0.20863313564133654,4.496742498880301
973,0.0005139435590015639,-0.02272350249756142,0.24131600895894395,4.4748842551460015
974,0.0005221473387799151,-0.02307635752999476,0.2459323720974481,4.467877307655378
975,0.0005588998543354837,-0.02483818054941918,0.27282590604021195,4.360974103707768
976,0.0005922337259655303,-0.026306769573859516,0.2921523432868371,4.3171881881858605
977,0.0005707731149691588,-0.02534196913581423,0.27873148404626047,4.343030161022959
978,0.0005256149388932698,-0.02377593047346836,0.2691581098783274,4.2911064133195085
979,0.0005293076721631856,-0.023902902834614784,0.26913817882424806,4.274023838472566
980,0.0005417605257829415,-0.024502946502344785,0.27759722873373527,4.216673629248758
981,0.0005259422978768852,-0.0237519457915235,0.2657806214205219,4.248194517515645
982,0.0005749698518258484,-0.025842572735841,0.293017149331046,4.226638462486174
983,0.0005447900159867735,-0.02466561901201439,0.28186027030879734,4.239338701566291
984,0.0005654969936707526,-0.025521036121748532,0.29135105696939506,4.212678055834746
985,0.0006026546104692818,-0.027012646812502313,0.3074440502051763,4.23820440179312
986,0.000580766109910355,-0.026199906250557584,0.3005959519298796,4.260858891360458
987,0.0005234551308165998,-0.023651981438037626,0.26616608952305787,4.285309020598689
988,0.0005525434942984074,-0.02475587477410538,0.2763497106123116,4.299053469447342
989,0.0005926277827718736,-0.02643239300727746,0.2959790883594228,4.258273860381276
990,0.0005739911945090653,-0.025568308796266502,0.28357815894491617,4.304697440791318
991,0.0005977573652997386,-0.026472349969862315,0.2914617900210968,4.304579152139609
992,0.0005825101677026642,-0.0261537534725217,0.2969605712808767,4.237516847527183
993,0.0005743590762226813,-0.025905013961872895,0.29644525350006984,4.220392080907212
994,0.0005126892576699491,-0.023605936319208952,0.27723811426551287,4.14547644377948
995,0.00057451041862932,-0.026141866621942504,0.30486220377235834,4.111198552724654
996,0.0005172445187633563,-0.023714179106381232,0.2767544351608178,4.1865152125629415
997,0.0004967418524667696,-0.022873853087823016,0.26621145346593045,4.17783517920962
998,0.0005006377522600548,-0.0229474720155143,0.2650988636356039,4.218756132432839
999,0.00047138982866531715,-0.02197606260594273,0.260668910752322,4.123588159576116
1000,0.00046763572406404564,-0.021818923227251166,0.25856919590054683,4.123751389605939
1001,0.00043854210989145975,-0.02062253870983434,0.24402532682590805,4.12223764508902
1002,0.00039369340614338767,-0.018665495493382662,0.21925905020688047,4.185242835065622
1003,0.00042964955745747644,-0.02034345359097715,0.24456674168236667,4.095515860702874
1004,0.0004689206229832961,-0.02212811889966341,0.2707233296932675,4.021671510493096
1005,0.00044821662354573065,-0.021193120058266023,0.25714601016854194,4.057866158668121
1006,0.0004386792363436571,-0.020754312875563632,0.2503433584700209,4.076379159985034
1007,0.0004342815611331482,-0.020577067278359326,0.24866167631294636,4.077384796571433
1008,0.00044971253852574814,-0.021217306820746695,0.2555725597029143,4.067976303623121
1009,0.00048278117875793147,-0.022645901854687858,0.27452072229412533,4.037273509093506
1010,0.0004364202140979423,-0.020689639550921297,0.2510908865947522,4.069591842108512
1011,0.00044876792642039453,-0.02110168667781961,0.254401933433164,4.119154490691525
1012,0.00045654824230624325,-0.021297348259049383,0.2517756522677172,4.162062315261398
1013,0.0004328349814774682,-0.020317330708594483,0.24052476952921945,4.16894873587999
1014,0.0003997858445751595,-0.018948495709162218,0.22468224320603966,4.179525530436743
1015,0.0003961225391972626,-0.018815600414332338,0.2242518898125013,4.176797917230189
1016,0.0003117855098751586,-0.015477196916982348,0.19275299591135422,4.15704083795436
1017,0.00032822915010146265,-0.016341360630184185,0.2076552536328917,4.0777070627397585
1018,0.0003258669494546063,-0.01620359822392916,0.20534539244424777,4.091777103410239
1019,0.00033679445724834646,-0.016626703564337642,0.2092723318942827,4.099431954253684
1020,0.00033464431537617905,-0.016528069911203796,0.2085648119514152,4.109591388408896
1021,0.0003751551606157477,-0.01833940404990585,0.23451701012783807,4.048893566217578
1022,0.0003674676181225822,-0.01800711229600058,0.23032528644002828,4.0563805948635325
1023,0.0003396780756061976,-0.016849866400800134,0.21717262987061306,4.071139922497708
1024,0.0004082361582320951,-0.019618348059296523,0.24411603536058746,4.0570288013181015
1025,0.0004272391316467132,-0.02033866896872441,0.24892089177745436,4.0677312651746185
1026,0.00032116050951651613,-0.0156890115021932,0.18912693071361844,4.2228943933340215
1027,0.0004008582147911203,-0.019057127635935124,0.22956479079309686,4.164741086865686
1028,0.0003670647829647081,-0.017551268148483505,0.20756941851528762,4.210160547681696
1029,0.00039401538241945597,-0.01880980148356628,0.22710398430879145,4.146535711068314
1030,0.0004336618777808423,-0.020160843749172083,0.23341255565908078,4.252613641132848
1031,0.000444819858609284,-0.020653836968557594,0.2380906015170444,4.221316882316379
1032,0.00043890027079058396,-0.02047645692227143,0.23961005038113375,4.20604962685088
1033,0.0004578080251510739,-0.021333532512314315,0.251525410227381,4.167011063026167
1034,0.0004401749453933501,-0.020657090313676303,0.24514320767530814,4.148560542392245
1035,0.0004346880789621714,-0.020447256767949548,0.243729786494217,4.146634644798673
1036,0.0004411889060151706,-0.020820756379117795,0.24933004361859853,4.086523780964973
1037,0.0004505346247146761,-0.02133509460563852,0.25965826448728996,4.033831781521985
1038,0.00042184157815297363,-0.020088443009643506,0.24383620401807077,4.0703294890868
1039,0.00039300718589938515,-0.018855285559818795,0.22761891601745535,4.1070627010371545
1040,0.0003937723498367329,-0.018873724785813322,0.2285713572558291,4.104081981053334
1041,0.00038101709745279447,-0.01833501808289775,0.22260014708570952,4.116893312599664
1042,0.00033843610716977177,-0.016530671454006978,0.20349298454104459,4.17026319414324
1043,0.0003400466868607353,-0.0167187572277835,0.21013014116887258,4.124496137575818
1044,0.000369559887340498,-0.018073374480650623,0.230347273563088,4.111156570326187
1045,0.0003641848824966963,-0.017932133608082882,0.2311392168785739,4.132472064000681
1046,0.000369899222925554,-0.01818778243834594,0.2345719984417121,4.112958368914843
1047,0.0003672031252231774,-0.018179335820559694,0.2374834669840402,4.128272496027631
1048,0.0003316830842356839,-0.016449339006456475,0.21089264497913898,4.157271208344155
1049,0.00032869113868637465,-0.016415514890459993,0.2133579250303198,4.130106513110872
1050,0.0002962164774028334,-0.015052802303182983,0.19772385244333995,4.2009125334931765
1051,0.0002796211109254362,-0.014477177458402669,0.19511238680276244,4.147195965580248
1052,0.0002606745175802443,-0.01353627753818911,0.1798703943740347,4.224714797719137
1053,0.0002498091832532017,-0.01306275130360132,0.17402399927749562,4.229110711479232
1054,0.00033603991028200456,-0.016398363253321176,0.20286174988708092,4.267035378993045
1055,0.0003199145964219692,-0.015663360739341322,0.19286666551492254,4.274919562955831
1056,0.0002473192438615119,-0.0130087780108415,0.1752094614150399,4.170959343907273
1057,0.00017448003189856915,-0.010025647233256897,0.14404254000085695,4.169953585760438
1058,0.00015067970111926876,-0.008930845669588747,0.12892682476542458,4.199632280851547
1059,0.0001433883680623611,-0.008539327864527022,0.12191873568138108,4.236202891882585
1060,0.00015715985248507548,-0.009083644321903023,0.12582938333232505,4.243016601316383
1061,0.00016101574721883575,-0.009249967888650382,0.12790723283799857,4.239506956799463
1062,0.00015539649288255815,-0.0090540620817032,0.12486303041717299,4.24355145022767
1063,0.00016705364208394915,-0.009551586467501297,0.13340191037813945,4.231260504913101
1064,0.00014866182629463609,-0.008761499142090361,0.12410831224249656,4.250233535205591
1065,0.00017509196452312632,-0.009816046661040242,0.13306958818305573,4.239453374239377
1066,0.00014562305853898236,-0.008457086388269294,0.11400835928507946,4.308455067124576
1067,0.00014582717264984593,-0.008522845581552462,0.11550804483479561,4.2931603622062635
1068,0.00013619301054875116,-0.008151515433303516,0.11316658758437018,4.285070770820824
1069,0.0001433291628560035,-0.008526439101947166,0.11828313827233602,4.261886810858476
1070,0.00012957630717916782,-0.007928914352880371,0.11264193530368977,4.269012389249497
1071,0.00015165329456930343,-0.008872145022296196,0.1249983022979747,4.239812104323885
1072,0.00023926531652223345,-0.012358403810276582,0.15812908488393013,4.279534840128742
1073,0.00027483503171435306,-0.013796542386887475,0.17188346602471216,4.255670420893135
1074,0.00020822515589464526,-0.01110825298474343,0.1454608589546945,4.2678764414669175
1075,0.00022239029253689357,-0.0116022268461658,0.14761378793472887,4.295279985938977
1076,0.0003439479490043003,-0.01643017026017961,0.19377538601215882,4.3175577475556945
1077,0.00037806175056762315,-0.017815623676390755,0.2080732560349348,4.3115612197472055
1078,0.0003654422531420528,-0.017345960416853396,0.20483831275858522,4.304045032694376
1079,0.0003455376685231295,-0.016635551565192086,0.20072213384239393,4.274973116632096
1080,0.0003759750553780449,-0.0179691838151484,0.21757462476593778,4.22699210404757
1081,0.00041210162077857547,-0.01940925580335595,0.231174778202935,4.284304529936702
1082,0.00041775540431439285,-0.019677566097735497,0.23505230722745143,4.292799955081174
1083,0.00041416104114885583,-0.019450319462830323,0.23032152394858366,4.279782980987735
1084,0.0003808809308421871,-0.018026199780471725,0.2135286493360863,4.284440559153372
1085,0.00038540148305563293,-0.018253728610851613,0.21707735035353168,4.30672998137823
1086,0.000413317183733363,-0.019560986430971646,0.23588470195315106,4.276317542330045
1087,0.000389409445884637,-0.018606386083303995,0.22642432040935653,4.31388245037049
1088,0.0003698667536967342,-0.01781252990122796,0.21832003708893938,4.3112921830052615
1089,0.0003748844597754279,-0.01806400190528688,0.22237737660157125,4.304728415308954
1090,0.00037131905447046275,-0.01777368119399549,0.21466406468050203,4.360607530116339
1091,0.0003659900328665634,-0.01748908412856174,0.20960865596455058,4.375101383612606
1092,0.00038828281584368237,-0.01838205099140945,0.2184028068642847,4.365231241405568
1093,0.00038340094141463857,-0.018215563289039973,0.21767744248265644,4.363327698631232
1094,0.0003748158958696814,-0.01779297917353594,0.21110861134259504,4.367976013725226
1095,0.0003582642677770591,-0.01717395725112996,0.2065657448477987,4.336149797993652
1096,0.00035221664702172925,-0.016960667302618398,0.2053358905368775,4.342599238318049
1097,0.00037504515606304125,-0.01790733674107551,0.2153093007900112,4.387757259842362
1098,0.00039155162312810084,-0.018415291291459947,0.21502633230593016,4.4705133789661
1099,0.0003776286797016077,-0.017826003435669372,0.20820013419027772,4.485396460391981
1100,0.00035462624566359014,-0.016927979238006614,0.2001396172278883,4.485180719726857
1101,0.0003440718292165295,-0.016420348724518675,0.19224393794979655,4.534262822383718
1102,0.0003471000876673828,-0.01648343282656441,0.19065955995657877,4.5703426695148375
1103,0.0002938584121643421,-0.014137827609480335,0.161056949764339,4.614737129599381
1104,0.0002746327143083633,-0.013339911410535346,0.15257989251505105,4.596301960771155
1105,0.0002940755029546893,-0.014210330928714031,0.16369703339724495,4.6110546470487135
1106,0.0003222723959147712,-0.015275557877973274,0.17173964066774314,4.639447509291517
1107,0.0003268046260957709,-0.015327665480973035,0.1682751618422786,4.649821240883854
1108,0.0003068098395923236,-0.01446535657293986,0.15778456347132389,4.674417679254213
1109,0.00034348458690492767,-0.015930723995547423,0.17206377852658944,4.659324557868314
1110,0.0003101412493653285,-0.014572542946478511,0.15797864411297646,4.679488828395093
1111,0.00027215450636316086,-0.012933768482641501,0.13827741689487497,4.707080931265389
1112,0.00026921947449208626,-0.012684994908257799,0.13192271687934995,4.7116309831836425
1113,0.000308845379801186,-0.014205484829723227,0.14444980386661,4.728485726665199
1114,0.000347697905236283,-0.01584717218763679,0.1631310245461645,4.718930687536561
1115,0.000330574929187511,-0.015036787316756279,0.1510764382099807,4.764510571928588
1116,0.00034817908234639305,-0.015575492225983825,0.15232161047014295,4.771957584096857
1117,0.00035217429540370217,-0.015598037071554322,0.14877927097249377,4.798855693913591
1118,0.0003436197722180883,-0.01517256191180339,0.14166695149583244,4.817524512966549
1119,0.0003315780398390271,-0.01472963432215448,0.13817065613099613,4.806775213404709
1120,0.0003719502846129618,-0.016349450470838273,0.15558508683134875,4.805922911727764
1121,0.0003652402536063223,-0.01603151463382301,0.15024659082313022,4.7998860380590145
1122,0.00040052796284437435,-0.017528098955629175,0.168690780425596,4.767656196752943
1123,0.0003865129160294132,-0.016880222320633367,0.15934836269053845,4.797067024298399
1124,0.0003311107404720019,-0.014718959817127463,0.13762614249362654,4.781015565371504
1125,0.0003800635977502917,-0.016736457279668784,0.16098332053754882,4.761063777173475
1126,0.00036047651965530667,-0.01581772342008183,0.14748755751099718,4.81345620595319
1127,0.0003438146149398665,-0.01519146910426059,0.14155816168179472,4.791845914537436
1128,0.0003471103053242596,-0.015364530976487135,0.14462783606492446,4.776915794061926
1129,0.00035717993181942577,-0.015828035986221425,0.15169395271611086,4.765764499031557
1130,0.0003925123380181989,-0.017436574580066148,0.1741778481771219,4.6787526343645025
1131,0.00034579112676814044,-0.01567397507602512,0.15862092591399155,4.656739214331094
1132,0.0003667573685520107,-0.01641925443208182,0.16361140176311903,4.67602557206965
1133,0.0004143057469428124,-0.018375292184416473,0.18588802174397642,4.64649713808118
1134,0.00041913964266239136,-0.01857445135699982,0.18795299280976296,4.638868412512551
1135,0.00040194320739142775,-0.018031378341568153,0.18587336766480658,4.585645004490477
1136,0.0003551821925227596,-0.015981568302911347,0.15951137824860476,4.667068543793589
1137,0.0002925152677751601,-0.013514302563111922,0.13671308977456254,4.6709723791717135
1138,0.0002759781956557901,-0.012827393499480647,0.12955577238762486,4.698303197515024
1139,0.000253510394830214,-0.011782199084378638,0.11450103034309071,4.753392947937872
1140,0.0002255827097511692,-0.010574224853873285,0.09903315225274505,4.774119144382387
1141,0.0002553674075328135,-0.011867124290657371,0.11446282376216337,4.7288600194576285
1142,0.00025897274053560126,-0.01198087238284479,0.11492927113098227,4.74532216451867
1143,0.00022887645335625166,-0.010700065237969576,0.09994388454162678,4.777417897430715
1144,0.00029011454943334925,-0.013199958402999624,0.12620585145044133,4.764229816296695
1145,0.0002674125077625642,-0.012283780477768957,0.11706517837812831,4.764594054880974
1146,0.0002899271294175951,-0.0132093885469517,0.12664157515037336,4.753115000182333
1147,0.00028592250631488637,-0.01323080541411138,0.1323644471473915,4.6707974061951
1148,0.00025931078639766927,-0.012075955015644466,0.11879869014936907,4.712688054264465
1149,0.00024038641352647097,-0.011331248793646217,0.1125730693963457,4.7285653699000445
1150,0.00031387432110886135,-0.014255440919842495,0.140333590302735,4.736609405385212
1151,0.0002780640123242873,-0.01257333797746782,0.11452042158993932,4.8074162266315845
1152,0.0002705911129809795,-0.012235638187701826,0.11008919321657062,4.832577074308525
1153,0.000294917178308581,-0.013150067922057375,0.1177237222235306,4.840125487276706
1154,0.00030792702477519415,-0.013584761080142308,0.11958638595764749,4.854066796271654
1155,0.00032262299984586593,-0.014173290487928402,0.1256549883907038,4.856186511801684
1156,0.0003094974966938759,-0.013628059457494695,0.11974963050818563,4.8670196318090575
1157,0.00026522361275730814,-0.011855418461345598,0.10026820467414603,4.864154410814739
1158,0.00025947070607575687,-0.011599588121666449,0.09680971149159182,4.872761211215418
1159,0.00024903258743067756,-0.01110004180074431,0.08844589991706268,4.892868849058744
1160,0.00024929237789706094,-0.011084366122993324,0.08768541513673947,4.873464056153234
1161,0.00021115432855733405,-0.009583028715731011,0.0729382530210647,4.866241189456479
1162,0.00019757010800144272,-0.009157919446425583,0.07150845276347287,4.804220279586416
1163,0.00026443692325500424,-0.012066432007831104,0.10840240193485036,4.717277654454211
1164,0.00019734379033014876,-0.00929322758809775,0.07752066452368438,4.788378262550153
1165,0.00024788656042415874,-0.011286856186434786,0.09658270187726757,4.779859205568288
1166,0.00022041661118955182,-0.010360890163735011,0.09238656424474904,4.7199563508950435
1167,0.00025278147792571023,-0.011707399638900332,0.1074882542876669,4.693766711858097
1168,0.00029800311668648917,-0.01363805341375585,0.13057386981612926,4.649689731623944
1169,0.00029599326545044557,-0.013561335593129772,0.12971268202357453,4.642843573876189
1170,0.0003098208916727637,-0.01426799326736697,0.14151570562301338,4.588701344458137
1171,0.0003229766815190775,-0.014775764366147047,0.1456939642496988,4.581036839955482
1172,0.0003185508440517556,-0.014744738919786277,0.14905923320454623,4.53095247876431
1173,0.00035898019039714164,-0.016001884496284167,0.15293617606393559,4.645490689897646
1174,0.0003388656437996675,-0.015160435480039241,0.14292284423987245,4.661908305159663
1175,0.0003249293292959458,-0.014911560672040549,0.149110580217696,4.563115262844206
1176,0.0003094097133789422,-0.014397882050784357,0.1455208658299657,4.529497667365909
1177,0.00028790742313784037,-0.013333687446786025,0.1304298983873046,4.613287936369551
1178,0.00027368510085741836,-0.012836013577523363,0.1259727149241817,4.578495967094244
1179,0.0002946031785536427,-0.013625590275929423,0.13374841438506657,4.600469957725181
1180,0.0003645174286723737,-0.016575171104967593,0.1685798759933089,4.515030190113097
1181,0.00040068030235409233,-0.01773026453203214,0.17220683511228696,4.596965195245325
1182,0.0003712553225426919,-0.01672713202992151,0.16670951411745996,4.548139928762938
1183,0.0003785059816892107,-0.017026370941298212,0.17007521186819674,4.542077062917402
1184,0.0003657300455847249,-0.016513574222376346,0.1646770435467724,4.5491654229428455
1185,0.000316940355090677,-0.014681228170713493,0.14846215025923395,4.53088381117687
