3M,6M,1Y,3Y,5Y,7Y,10Y,30Y
2.3686442,2.338266,2.4251008,2.6915786,2.8891792,3.234937,3.4054842,4.1374474
2.749738,2.7783496,2.8655293,3.0011084,3.160735,3.4248085,3.5488195,4.2087216
2.7305617,2.7500403,2.8408794,2.9841747,3.1474602,3.418655,3.5390782,4.213518
1.7798424,1.8332604,2.0034597,2.455422,2.7445297,2.913865,3.174161,3.8123026
2.8576028,2.8373258,2.8674998,3.0410728,3.2363763,3.4500988,3.5293717,4.196105
1.5809958,1.6097546,1.7765838,2.1968288,2.4663043,2.6706772,2.986621,3.6280198
1.5523129,1.5989225,1.7771852,2.2074454,2.472795,2.6759522,2.9871376,3.6075737
3.2347035,3.3028493,3.363275,3.402431,3.55959,3.6329236,3.7295086,4.286729
1.7008506,1.820261,1.912749,2.304688,2.5117044,2.6684034,2.6905994,3.071819
2.197615,2.30293,2.3127327,2.4945421,2.5973258,2.7263923,2.7237515,3.003023
2.5005043,2.5416718,2.676543,2.9445477,3.090306,3.2808878,3.3864295,4.157094
3.1505904,3.2218208,3.3744073,3.6715834,3.8786268,4.0005054,4.143614,4.6873226
2.8564024,2.817731,2.856868,2.9921613,3.1841555,3.4437826,3.5515203,4.1448474
2.9529412,2.879684,2.935944,3.0368066,3.217983,3.454055,3.5482087,4.1360297
3.123464,3.221703,3.3582118,3.6313708,3.8237748,3.9452806,4.095111,4.629083
3.0715547,2.9195638,2.9513717,3.0272415,3.1646504,3.4304526,3.5310423,4.108972
2.9560049,2.736666,2.8077939,2.9255757,3.1371787,3.3966467,3.4693139,4.0934916
3.0595393,3.085846,3.2774827,3.7072682,3.8712397,4.0094204,4.1755815,4.5448866
1.9984636,2.168947,2.1881714,2.3705177,2.521615,2.6931345,2.6824195,3.0020018
1.9386264,2.145373,2.2175586,2.46025,2.5675128,2.7020135,2.674975,3.0063305
1.7603916,1.8471589,2.017816,2.457942,2.7505028,2.9132695,3.1524508,3.8016522
1.7962873,1.8471601,1.9945731,2.4299493,2.753199,2.9342673,3.185468,3.81763
2.8509552,2.8639324,2.923729,3.1637619,3.3005953,3.4900823,3.5925827,4.2057543
3.0565329,3.0890744,3.2790606,3.699459,3.872212,4.0109315,4.1746716,4.564949
1.8212806,2.0150423,2.1540632,2.5072076,2.7042756,2.8508487,2.8952425,3.293051
1.8861325,2.0034769,2.0743654,2.3612688,2.5350459,2.7031558,2.7149186,3.0721378
2.97861,2.8975043,2.9381866,3.0631142,3.247916,3.474286,3.5639112,4.1431003
2.1779337,2.1728969,2.2339165,2.4382496,2.7949252,3.1492984,3.3455517,4.1236544
2.8422697,2.8261158,2.8797066,2.98992,3.2044263,3.4516542,3.5555415,4.143467
1.8366227,1.9535229,2.0236294,2.3103852,2.5066597,2.6861534,2.7105339,3.0806751
2.8443022,2.8512778,2.9038095,3.1541111,3.2764945,3.464872,3.5615857,4.2049093
3.1561775,3.2373743,3.4072928,3.743486,3.8691978,3.9723852,4.1527214,4.4947433
2.0948668,2.2238069,2.3422847,2.5649343,2.9108498,3.1443262,3.3253145,4.0859995
1.7612164,1.8162926,1.9794006,2.3900661,2.6890192,2.8865635,3.1610723,3.7611814
3.1633027,3.1962144,3.3621342,3.7145324,3.889933,4.0103407,4.165715,4.5839033
1.7526464,1.883601,2.0537488,2.4592302,2.7390208,2.8960829,3.1106033,3.7563293
3.2890396,3.3255877,3.492563,3.9431844,4.1579256,4.289511,4.470741,4.9246507
2.9633603,2.8790276,2.945463,3.0528858,3.1743798,3.4181545,3.5252738,4.110962
1.6472435,1.7231929,1.8129143,2.2413843,2.4502873,2.614358,2.6486092,3.0191855
2.0997913,2.1656713,2.2462206,2.5588057,2.7247443,2.87223,2.9120417,3.3095717
1.9418168,2.0373585,2.133859,2.4607577,2.605326,2.755635,2.7805676,3.1425388
2.797156,2.8396132,2.8993628,3.1640494,3.2947433,3.4752612,3.5773668,4.2078905
1.5583856,1.711137,1.7925419,2.180229,2.4325352,2.6102138,2.6348743,3.002161
3.3411949,3.4831777,3.6040514,3.9682574,4.2259655,4.2827554,4.44762,4.9181037
3.2638025,3.3294506,3.4619768,3.8084762,4.006692,4.13592,4.322467,4.7078133
1.4460385,1.5387726,1.6654122,2.034371,2.3903298,2.6308925,2.8878098,3.489996
1.6932032,1.8410953,1.9282389,2.2788713,2.4920735,2.657897,2.673725,3.0529237
2.8564818,2.7960496,2.8868682,3.0379477,3.1570542,3.4107008,3.5179427,4.1888857
1.9435439,2.0475166,2.1247091,2.4144864,2.5562296,2.7160683,2.7331064,3.086609
2.9423256,3.0023634,3.1604495,3.610417,3.761917,3.8766754,4.0370035,4.315706
3.1545334,3.368338,3.4882596,3.7143486,3.9593978,4.013348,4.1440873,4.7907953
1.64808,1.9140081,1.989286,2.2214696,2.4249952,2.6063414,2.5834515,2.9362934
2.7079582,2.7694006,2.8428988,3.1095173,3.2263184,3.3893685,3.4707513,4.164178
2.5459177,2.6571422,2.7632036,2.774005,2.9908264,3.1267867,3.1831005,3.8904312
1.4809692,1.579981,1.7205298,2.161776,2.489726,2.683595,2.9045172,3.5199566
2.7554345,2.7773151,2.8734055,2.917243,3.134692,3.4169683,3.5384355,4.1658435
2.776223,2.7785027,2.8530424,2.9941702,3.152635,3.4228373,3.5415232,4.2121186
2.9370131,3.0035915,3.1965163,3.599174,3.748131,3.859292,4.0180736,4.300558
1.4756187,1.5771742,1.7076379,2.2015288,2.5743837,2.7581284,2.9509678,3.5635676
2.7574492,2.771686,2.87264,2.9117785,3.137073,3.4176106,3.5346594,4.1655884
3.1946225,3.3677678,3.5142355,3.8242369,4.0391192,4.1461983,4.327324,4.875167
3.0275204,3.047891,3.2219844,3.6452436,3.7791808,3.9123363,4.0816236,4.35793
3.2829232,3.3251405,3.4674492,3.8110352,4.009942,4.143128,4.325487,4.712772
1.4742332,1.5617918,1.6996117,2.0200925,2.3565972,2.6169112,2.9154885,3.510915
1.6225845,1.7530637,1.80952,2.1589494,2.4111848,2.59173,2.6122036,3.007608
1.217442,1.2455727,1.3457097,1.6105124,2.1589413,2.538953,3.0110424,3.744499
1.6556977,1.7628467,1.8139582,1.9754355,2.3955083,2.660028,2.9089231,3.6914592
1.6095268,1.7848611,1.862922,2.1687436,2.3710294,2.5477629,2.5540433,2.9294515
3.0150619,3.0385668,3.1381764,3.6416245,3.7865748,3.8916423,4.041262,4.3189874
3.3029287,3.3500175,3.5130105,3.8034391,4.0027437,4.1411557,4.3294754,4.7113004
1.9783891,2.087789,2.218841,2.5464144,2.8605285,3.0406315,3.244856,3.8597193
1.9850358,2.06921,2.170879,2.5319843,2.7103405,2.8556864,2.8995326,3.29103
2.7659016,2.7667413,2.841702,3.0607882,3.2176945,3.4291103,3.5140846,4.200835
1.6881547,1.8458354,1.9252927,2.2465856,2.465991,2.6406188,2.6546853,3.0360928
2.063363,2.1239996,2.3062298,2.668944,3.0120919,3.2586958,3.4019756,4.114356
2.9117978,3.007996,3.1934462,3.57386,3.73785,3.851798,4.0156183,4.300093
1.7867593,2.085804,2.1831226,2.396017,2.5279005,2.6756597,2.657887,3.0052803
1.1921419,1.2249483,1.3338264,1.5819402,2.1281257,2.5229454,3.0145695,3.7305534
3.320201,3.3399086,3.5259726,3.967605,4.261485,4.3740873,4.5364604,4.938404
1.9939955,2.060632,2.1566696,2.5132194,2.656433,2.8020422,2.8249843,3.1669335
3.0735333,2.899048,2.9278972,3.0099037,3.1531596,3.4167826,3.5088623,4.0989985
2.2404866,2.2914987,2.3485198,2.596433,2.875353,3.1088145,3.2980764,4.1185756
2.9521813,2.9948306,3.16649,3.6330805,3.756183,3.887724,4.058282,4.350833
3.2058787,3.3206363,3.4526024,3.7370281,3.8749597,3.9740644,4.1621294,4.512513
3.1083884,2.94603,2.9879937,3.0652092,3.198831,3.4462798,3.53819,4.118009
2.3967638,2.4575853,2.492998,2.5666866,2.7782195,2.943645,3.0867577,3.8031702
2.398358,2.4147449,2.3495862,2.43434,2.502232,2.6095967,2.626759,2.9200273
2.7540395,2.7668848,2.8536892,2.9289012,3.1533585,3.427514,3.5365474,4.2086515
1.9208806,2.011959,2.0754025,2.3680072,2.5418005,2.7092376,2.7228026,3.0887008
2.38288,2.386278,2.3389397,2.4848602,2.5566542,2.6608357,2.6609538,2.946549
2.8963995,2.8352268,2.9441884,3.085875,3.2240512,3.474427,3.587681,4.192501
3.0421782,3.0564666,3.2109964,3.6849425,3.789918,3.903717,4.0677757,4.344184
2.275243,2.3026733,2.250634,2.4137402,2.525846,2.663748,2.651123,2.9725857
3.1499147,3.2323866,3.3064969,3.7103238,3.9740088,4.029979,4.1684237,4.401646
3.1416745,3.2322757,3.3233705,3.712216,3.953427,4.0063114,4.1463203,4.4008837
1.9839365,2.1195881,2.2318914,2.4388244,2.8099365,3.0215366,3.245949,4.080992
1.561646,1.6214659,1.7787715,2.1828682,2.4804893,2.6879437,2.978886,3.6252184
