3M,6M,1Y,3Y,5Y,7Y,10Y,30Y
2.1836944,2.1930919,2.3413696,2.5535517,2.7544267,2.9236724,3.0604248,3.5347455
1.9887143,2.0140028,2.1664453,2.378121,2.5680592,2.7415662,2.8947475,3.3786583
1.6594846,1.761097,1.9108043,2.115418,2.33928,2.479976,2.5953813,3.1074705
1.878478,1.9256564,2.0761986,2.2900724,2.470988,2.642747,2.798756,3.2853045
1.6478118,1.7661073,1.9356539,2.1127071,2.3326702,2.463763,2.5582886,3.0613515
1.4777205,1.5638136,1.7031078,1.9576991,2.2332246,2.3708363,2.5167637,3.041395
2.7900436,2.7934637,2.958745,3.2021167,3.4363062,3.546456,3.656884,4.1410313
2.0518568,2.0688527,2.2145722,2.4277248,2.624268,2.7986386,2.952891,3.4383564
3.2292392,3.238126,3.433966,3.741962,3.9797885,4.068857,4.131702,4.7047243
3.1752226,3.1897593,3.3813407,3.6764266,3.9159653,4.00447,4.0751476,4.63774
1.9934895,2.019515,2.1698234,2.381847,2.5729382,2.7467444,2.9013436,3.3839579
1.6725075,1.7846534,1.9616551,2.1293566,2.351728,2.4794114,2.579461,3.0824437
1.5504595,1.6500477,1.8020265,2.0230446,2.2783139,2.4227865,2.5504987,3.0716584
1.6605599,1.7759988,1.944468,2.1218452,2.3390126,2.4725525,2.5675955,3.069807
3.2213356,3.2290573,3.4249895,3.7317383,3.968026,4.0584364,4.1278043,4.696863
2.961541,2.972844,3.149851,3.4112263,3.651779,3.7523003,3.8440554,4.3598585
2.7923863,2.8008883,2.9637244,3.2140434,3.4510076,3.5596015,3.667388,4.1486483
1.8130405,1.8752068,2.0169241,2.2372558,2.4171827,2.577583,2.7303112,3.2195253
2.893864,2.9030674,3.0763104,3.32801,3.5646687,3.670997,3.7765944,4.273176
2.5156085,2.5092607,2.6506703,2.8863215,3.1094542,3.2453706,3.3651183,3.8295321
1.5815508,1.7114912,1.882123,2.063999,2.3040493,2.4267957,2.5071795,3.027008
1.6292918,1.7508795,1.921891,2.0985928,2.3252065,2.4514382,2.5458894,3.051745
1.6592907,1.7600675,1.9145062,2.112796,2.3431504,2.4765358,2.5895076,3.1039827
1.6450951,1.7706517,1.9393907,2.1162462,2.336893,2.4632514,2.5452397,3.0522046
2.2756467,2.2787087,2.4159088,2.6458836,2.8529947,3.0130062,3.1464167,3.606075
1.6411068,1.7677295,1.9419057,2.1093888,2.332228,2.4580982,2.540344,3.0475662
1.5974431,1.7256744,1.8982947,2.076208,2.3106556,2.4312642,2.5194356,3.0301704
2.2756555,2.2798147,2.4228768,2.6473958,2.8525455,3.0102525,3.1477273,3.6085982
1.6444659,1.7710052,1.9423268,2.1144881,2.3373816,2.4625719,2.5441203,3.0512962
1.9797363,2.0076728,2.1560175,2.3717973,2.5587761,2.7338212,2.8872247,3.3705256
3.2138531,3.2217221,3.4182308,3.7226925,3.9590929,4.0500555,4.118991,4.6868143
2.4894884,2.4864779,2.628478,2.8566136,3.0771556,3.2141118,3.3321397,3.801864
2.0546608,2.0711057,2.219322,2.4306815,2.6284893,2.8024662,2.95524,3.4402294
3.1824758,3.196497,3.3937833,3.692317,3.9209821,4.018401,4.1084766,4.6577864
1.891343,1.9359294,2.0882554,2.299598,2.4843605,2.6561508,2.813541,3.300775
1.848649,1.9159331,2.0928493,2.2662556,2.4536662,2.5936854,2.70094,3.185464
1.4856818,1.5692607,1.711899,1.9634833,2.23476,2.374288,2.5218117,3.048448
2.9523592,2.9605744,3.1400752,3.4008183,3.6369896,3.7390487,3.834232,4.346577
2.4744663,2.4704776,2.6111958,2.8397217,3.057811,3.1967843,3.3173382,3.7855134
2.9420178,2.9609473,3.141617,3.394341,3.6296303,3.7277863,3.820753,4.3319283
